GIS_Number,"Map Name",Class,Doing_Business_As,Address,Deedholder,Acres,"Residential Occupancy Type","Style Descr","Year Built","Total Living Area","Commercial Occupancy Type","Year Built_2","2016 Total","2008 total"
142013001800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,83756
141745300100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.155,"","","","","","",0,83804
142018301000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,83883
142012701100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,84049
142012700600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","PENN AVE NW","CEDAR RAPIDS CITY OF",0.17,"","","","","","",0,84202
142018600500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,84222
142125200900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","L AVE NW","CEDAR RAPIDS CITY OF",0.236,"","","","","","",0,84395
143422600900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,84408
142012601300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,84488
141745301000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.164,"","","","","","",0,84921
142848500900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,85020
142040700800000,"CITY PROPERTY",EXEMPT,VACANT,"ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.11,"","","","","","",0,85143
143310100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","20TH AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,85153
142910100100000,"CITY PROPERTY",EXEMPT,"VAC LOT","E AVE NW","CEDAR RAPIDS CITY OF",0.0987,"","","","","","",0,85218
142012600800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,85276
143310200400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,85409
143422702100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,85507
142040400800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,85585
142040901700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.088,"","","","","","",0,85595
142013001700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,85761
142041001200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","I AVE NW","CEDAR RAPIDS CITY OF",0.132,"","","","","","",0,86085
142040901800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","I AVE NW","CEDAR RAPIDS CITY OF",0.082,"","","","","","",0,86156
142823100700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND ST SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,86320
141745301200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.164,"","","","","","",0,86713
142735400900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,86722
142043400300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,86969
143422600700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,87205
142012700800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,87275
142018500700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,87674
142012600400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,87723
143422702200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,87812
142848500300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,87983
142018200700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,88230
142012601400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,88359
142013002100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.11,"","","","","","",0,89000
142828000100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST ST SW","CEDAR RAPIDS CITY OF",0.0383,"","","","","","",0,89099
143530202700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","THOMPSON ST SE","CEDAR RAPIDS CITY OF",1.309,"","","","","","",0,89564
142018300400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,89596
142043001800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.097,"","","","","","",0,89686
142017900300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.11,"","","","","","",0,90262
190332600400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BOWLING ST SW","CEDAR RAPIDS CITY OF",0.808,"","","","","","",0,90428
143422700200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,90604
143422701400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,90645
142041000400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.294,"","","","","","",0,90683
142848201400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","19TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,90732
142848400400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","19TH AVE SW","CEDAR RAPIDS CITY OF",0.23,"","","","","","",0,90752
141745201200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.151,"","","","","","",0,90783
141822600500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS RD NW","CEDAR RAPIDS CITY OF",0.452,"","","","","","",0,90787
142837700100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","K ST SW","CEDAR RAPIDS CITY OF",0.178,"","","","","","",0,90872
143422701300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,91964
143530301700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ROMPOT ST SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,91967
141745300500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.204,"","","","","","",0,92288
143422701000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.257,"","","","","","",0,92836
142735400700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,93073
142848601100000,"VACANT LAND",EXEMPT,"VACANT LAND","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,93229
143422900300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,93494
142018500600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,93723
142847700100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","16TH AVE SW","CEDAR RAPIDS CITY OF",0.138,"","","","","","",0,93797
142017900400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.22,"","","","","","",0,93992
142848301700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,94133
142735300600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,94604
143422700900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,94809
142040400200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,95034
142947600200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST SW","CEDAR RAPIDS CITY OF",0.184,"","","","","","",0,95165
143422702500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.239,"","","","","","",0,95427
143422601000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,95788
142018500500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,95837
142040401300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","5TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,96094
141725100400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.467,"","","","","","",0,96154
143422701100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,96206
141745202100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,96679
142018300500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,96742
142010501200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,97037
142735400300000,"CITY PROPERTY",EXEMPT,"POTENTIAL FLOOD CONSTRUCTION","20TH AVE SW","CEDAR RAPIDS CITY OF",0.321,Single-Family,"1 1/2 Story Brick",1905,1575.9,"","",0,97189
142040601500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.103,"","","","","","",0,97529
141745200700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.192,"","","","","","",0,97855
142013000400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,97986
143310100300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","20TH AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,98673
141745301100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.164,"","","","","","",0,98684
142828000800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND ST SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,99298
143422600400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,99554
142048601100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","E AVE NW","CEDAR RAPIDS CITY OF",0.096,"","","","","","",0,100132
143422900200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,100593
143422900100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,101283
142848200700000,"CITY PROPERTY",EXEMPT,"VACANT BUILDING","18TH AVE SW","CEDAR RAPIDS CITY OF",0.115,Single-Family,Salvage,1890,1088.0,"","",0,101372
141745202300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.252,"","","","","","",0,102051
142013000100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.159,"","","","","","",0,102743
141745201500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.228,"","","","","","",0,103659
142917800200000,"CITY PROPERTY",EXEMPT,"VACANT LAND WITH CONCRETE SLAB","1ST AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,103871
143310100400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","20TH AVE SW","CEDAR RAPIDS CITY OF",0.193,"","","","","","",0,104144
142013002500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,104366
141745100300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.168,"","","","","","",0,104543
142013002400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,105057
142010501600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.132,"","","","","","",0,105513
143530300900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BLAKELY BLVD SE","CEDAR RAPIDS CITY OF",0.276,"","","","","","",0,106005
142848600700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,106060
142010501000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,106633
142013002000000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.22,"","","","","","",0,107059
142048701900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",0.294,"","","","","","",0,107525
142848400100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","B ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,108084
142735400400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","20TH AVE SW","CEDAR RAPIDS CITY OF",0.161,"","","","","","",0,108143
142018400500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,109142
143422701600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","22ND AVE SW","CEDAR RAPIDS CITY OF",0.119,"","","","","","",0,111413
142013102400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.147,"","","","","","",0,112238
143310200300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.115,"","","","","","",0,112602
143422700800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","21ST AVE SW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,113034
142823200400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","3RD ST SW","CEDAR RAPIDS CITY OF",0.0758,"","","","","","",0,113111
192912600800000,"CITY PROPERTY",EXEMPT,"VACANT DWELLING","WRIGHT BROTHERS BLVD SW","CEDAR RAPIDS CITY OF",0.415,Single-Family,"1 Story Frame",1955,1242.0,"","",0,114128
143542700500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","STEWART RD SE","CEDAR RAPIDS CITY OF",0.232,"","","","","","",0,115100
140232600600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C AVE NE","CEDAR RAPIDS CITY OF",0.182,"","","","","","",0,116150
141745200400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.218,"","","","","","",0,117366
142043001900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.1469,"","","","","","",0,117454
142048700600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","F AVE NW","CEDAR RAPIDS CITY OF",0.129,"","","","","","",0,117969
192912600700000,"CITY PROPERTY",EXEMPT,"VACANT DWELLING","WRIGHT BROTHERS BLVD SW","CEDAR RAPIDS CITY OF",0.346,Single-Family,"1 Story Frame",1920,1336.0,"","",0,118928
142840601600000,"CITY PROPERTY",EXEMPT,"VACANT LAND WITH PAVING","2ND ST SE","CEDAR RAPIDS CITY OF",0.2893,"","","","","","",0,119079
142847800600000,"CITY PROPERTY",EXEMPT,"VACANT LOT","15TH AVE SW","CEDAR RAPIDS CITY OF",0.1716,"","","","","","",0,119382
140232600700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C AVE NE","CEDAR RAPIDS CITY OF",0.182,"","","","","","",0,119893
142013000200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","8TH ST NW","CEDAR RAPIDS CITY OF",0.159,"","","","","","",0,123472
142827900100000,"CITY PROPERTY",EXEMPT,"VACANT BUILDING","VALOR WAY SW","CEDAR RAPIDS CITY OF",0.629,"","","","",Warehouse,1900,0,124228
141745100400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.256,"","","","","","",0,126765
142735200100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","A ST SW","CEDAR RAPIDS CITY OF",0.831,"","","","","","",0,127690
141727600200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.249,"","","","","","",0,127849
142048301100000,"CITY PROPERTY",EXEMPT,"FLAT PARKING","F AVE NW","CEDAR RAPIDS CITY OF",1.019,"","","","","","",0,129354
140340401300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C AVE NE","CEDAR RAPIDS CITY OF",0.321,"","","","","","",0,129355
142010100400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.324,"","","","","","",0,131930
142017900800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","6TH ST NW","CEDAR RAPIDS CITY OF",0.191,"","","","","","",0,134566
140340401200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C AVE NE","CEDAR RAPIDS CITY OF",0.294,"","","","","","",0,135450
142847800700000,"CITY PROPERTY",EXEMPT,"VACANT LOT","15TH AVE SW","CEDAR RAPIDS CITY OF",0.2479,"","","","","","",0,135740
142012700700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","PENN AVE NW","CEDAR RAPIDS CITY OF",0.169,"","","","","","",0,136273
140340400200000,"CITY PROPERTY",EXEMPT,"","OLD MARION RD NE","CEDAR RAPIDS CITY OF",0.459,Single-Family,"1 Story Frame",1955,1747.0,"","",152900,139075
141745100600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.361,"","","","","","",0,144644
142847800900000,"CITY PROPERTY",EXEMPT,"VACANT LOT","B ST SW","CEDAR RAPIDS CITY OF",0.228,"","","","","","",0,147450
141725100500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","16TH ST NW","CEDAR RAPIDS CITY OF",0.397,"","","","","","",0,148218
143310100600000,"CITY PROPERTY",EXEMPT,"VACANT LOT","C ST SW","CEDAR RAPIDS CITY OF",0.2571,"","","","","","",0,151454
141725200100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.429,"","","","","","",0,152712
140340401400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C AVE NE","CEDAR RAPIDS CITY OF",0.364,"","","","","","",0,153928
192912600900000,"CITY PROPERTY",EXEMPT,"VACANT DWELLING","WRIGHT BROTHERS BLVD SW","CEDAR RAPIDS CITY OF",0.342,Single-Family,"1 Story Frame",1952,1332.0,"","",0,164427
142910100500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","E AVE NW","CEDAR RAPIDS CITY OF",0.1169,"","","","","","",0,169231
142823200800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND AVE SW","CEDAR RAPIDS CITY OF",0.5785,"","","","","","",0,180152
142840700200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","14TH AVE SE","CEDAR RAPIDS CITY OF",0.699,"","","","","","",0,190372
142146000300000,"CITY PROPERTY",EXEMPT,"IOWA THEATRE BUILDING PARKING","VACANT LAND SE","CEDAR RAPIDS CITY OF",0.2571,"","","","","","",0,190642
141822600700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS RD NW","CEDAR RAPIDS CITY OF",0.771,"","","","","","",0,196885
142822800600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST AVE NW","CEDAR RAPIDS CITY OF",0.2639,"","","","","","",0,199660
142825600500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","4TH AVE SW","CEDAR RAPIDS CITY OF",0.1928,"","","","","","",0,203589
143542702600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","HELEN CT SE","CEDAR RAPIDS CITY OF",0.259,"","","","","","",0,204358
142911200100000,"CITY PROPERTY",EXEMPT,"VAC LOT","6TH ST NW","CEDAR RAPIDS CITY OF",0.722,"","","","","","",0,206226
142823101200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","2ND AVE SW","CEDAR RAPIDS CITY OF",0.3857,"","","","","","",0,208032
142823401100000,"CITY PROPERTY",EXEMPT,"PAVED CITY LOT","1ST ST SW","CEDAR RAPIDS CITY OF",0.3668,"","","","","","",0,208327
142820600100000,"CITY PROPERTY",EXEMPT,"VACANT LOT","3RD AVE SE","CEDAR RAPIDS CITY OF",0.1656,"","","","","","",0,209335
142823200100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST AVE SW","CEDAR RAPIDS CITY OF",0.7738,"","","","","","",0,238791
142915600800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","10TH ST NW","CEDAR RAPIDS CITY OF",0.528,"","","","","","",0,239924
142822800700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST AVE NW","CEDAR RAPIDS CITY OF",0.9154,"","","","","","",0,243533
142048000100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","3RD ST NW","CEDAR RAPIDS CITY OF",0.257,"","","","","","",0,251271
142048100200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","H AVE NW","CEDAR RAPIDS CITY OF",0.598,"","","","","","",0,255462
142822800900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST ST NW","CEDAR RAPIDS CITY OF",0.2732,"","","","","","",0,256901
142917700300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST AVE SW","CEDAR RAPIDS CITY OF",0.382,"","","","","","",0,276687
142822800800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST AVE NW","CEDAR RAPIDS CITY OF",0.5785,"","","","","","",0,307792
142048701300000,"CITY PROPERTY",EXEMPT,"VAC LOT","E AVE NW","CEDAR RAPIDS CITY OF",1.1487,"","","","","","",0,316048
142845400900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","C ST SW","CEDAR RAPIDS CITY OF",0.3667,"","","","","","",0,319043
142017900700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.2938,"","","","","","",0,329603
142917800800000,"CITY PROPERTY",EXEMPT,"FORMERLY AJRAM FURNITURE/VAC LOT","1ST AVE NW","CEDAR RAPIDS CITY OF",0.45,"","","","","","",0,340529
142820600200000,"CITY PROPERTY",EXEMPT,"FLAT PARKING","3RD AVE SE","CEDAR RAPIDS CITY OF",0.2201,"","","","","","",0,378300
142813100400000,"CITY PROPERTY",EXEMPT,"FLAT PARKING","1ST ST SE","CEDAR RAPIDS CITY OF",0.1928,"","","","","","",0,384064
142822900300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST AVE NW","CEDAR RAPIDS CITY OF",1.2872,"","","","","","",0,422843
142823200300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","1ST AVE SW","CEDAR RAPIDS CITY OF",0.3857,"","","","","","",0,488166
141745100500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ELLIS BLVD NW","CEDAR RAPIDS CITY OF",0.785,"","","","","","",0,511854
142840600800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","14TH AVE SE","CEDAR RAPIDS CITY OF",0.964,"","","","","","",0,521631
142823100100000,"CITY PROPERTY",EXEMPT,"VACANT LOT","1ST ST SW","CEDAR RAPIDS CITY OF",1.1582,"","","","","","",0,862653
142135400100000,"CITY PROPERTY",EXEMPT,"SOUVENIR INC.","F AVE NW","CEDAR RAPIDS CITY OF",1.68,"","","","","","",0,1548876
191910100100000,WAREHOUSE,COMMERCIAL,NORDSTROM.COM,"18TH ST SW","CEDAR RAPIDS CITY OF (NORDSTROM)",46.7,"","","","",Warehouse,1997,22979000,26514219
142823201200000,"CITY PROPERTY",EXEMPT,ALLEY,"VACANT LAND SW","CEDAR RAPIDS CITY OF",0.014,"","","","","","",0,""
140220201100000,"CITY PROPERTY",EXEMPT,"BIKE/ WALKING TRAIL","VACANT LAND NE","CEDAR RAPIDS CITY OF",6.64,"","","","","","",0,""
191530100200000,"CITY PROPERTY",EXEMPT,"CITY ANIMAL SHELTER","76TH AVE DR SW","CEDAR RAPIDS CITY OF",1.18,"","","","","","",0,""
142146001400000,"CITY PROPERTY",EXEMPT,"CITY PARKING RAMP","VACANT LAND SE","CEDAR RAPIDS CITY OF",0.01,"","","","","","",0,""
142146001500000,"CITY PROPERTY",EXEMPT,"CITY PARKING RAMP","VACANT LAND SE","CEDAR RAPIDS CITY OF",0.01,"","","","","","",0,""
142146001200000,"CITY PROPERTY",EXEMPT,"CITY PARKING RAMP","VACANT LAND SE","CEDAR RAPIDS CITY OF",0.02,"","","","","","",0,""
142146001300000,"CITY PROPERTY",EXEMPT,"CITY PARKING RAMP","VACANT LAND SE","CEDAR RAPIDS CITY OF",0.02,"","","","","","",0,""
142137700602000,HOTEL,COMMERCIAL,"DOUBLE TREE HOTEL-TAXABLE PORTION-BLL","1ST AVE NE","CEDAR RAPIDS CITY OF","","","","","","Hotel / Motel",1978,14650800,""
140430101400000,"CITY PROPERTY",EXEMPT,DRIVEWAY,"VACANT LAND NE","CEDAR RAPIDS CITY OF",0.08,"","","","","","",0,""
142823101400000,"CITY PROPERTY",EXEMPT,DRIVEWAY,"VACANT LAND SW","CEDAR RAPIDS CITY OF",0.14,"","","","","","",0,""
