GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2013 Land Res,2013 Land Comm,2013 Total Land,2013 Dwlg,2013 Improv,2013 Total
142048200600000,,EXEMPT,CITY PROPERTY,623,H AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,1 Story Frame,1900,836.0,,,,,0,0,0,0,0,0
142048200900000,,EXEMPT,CITY PROPERTY,815,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.083,,,,,,,,,0,0,0,0,0,0
142048201000000,,EXEMPT,CITY PROPERTY,811,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.036,,,,,,,,,0,0,0,0,0,0
142048201600000,,EXEMPT,CITY PROPERTY,614,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048300100000,,EXEMPT,CITY PROPERTY,301,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048300200000,,EXEMPT,CITY PROPERTY,305,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048300300000,,EXEMPT,CITY PROPERTY,309,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048300400000,,EXEMPT,CITY PROPERTY,313,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048300600000,,EXEMPT,CITY PROPERTY,321,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048300700000,,EXEMPT,CITY PROPERTY,327,G AVE NW,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0
142048300800000,,EXEMPT,CITY PROPERTY,323,G AVE NW,CEDAR RAPIDS CITY OF,0.078,,,,,,,,,0,0,0,0,0,0
142048300900000,,EXEMPT,CITY PROPERTY,721,4TH ST NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142048301000000,,EXEMPT,CITY PROPERTY,717,4TH ST NW,CEDAR RAPIDS CITY OF,0.055,,,,,,,,,0,0,0,0,0,0
142048301100000,SOUVENIR INC,EXEMPT,CITY PROPERTY,300,F AVE NW,CEDAR RAPIDS CITY OF,1.019,,,,,,,,,0,0,0,0,0,0
142048301200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.0092,,,,,,,,,0,0,0,0,0,0
142048400100000,,EXEMPT,CITY PROPERTY,401,G AVE NW,CEDAR RAPIDS CITY OF,0.076,,,,,,,,,0,0,0,0,0,0
142048400200000,,EXEMPT,CITY PROPERTY,405,G AVE NW,CEDAR RAPIDS CITY OF,0.105,,,,,,,,,0,0,0,0,0,0
142048400500000,,EXEMPT,CITY PROPERTY,419,G AVE NW,CEDAR RAPIDS CITY OF,0.109,,,,,,,,,0,0,0,0,0,0
142048400700000,,EXEMPT,CITY PROPERTY,427,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048400800000,,EXEMPT,CITY PROPERTY,431,G AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048400900000,,EXEMPT,CITY PROPERTY,435,G AVE NW,CEDAR RAPIDS CITY OF,0.119,,,,,,,,,0,0,0,0,0,0
142048401000000,,EXEMPT,CITY PROPERTY,437,G AVE NW,CEDAR RAPIDS CITY OF,0.174,,,,,,,,,0,0,0,0,0,0
142048401200000,,EXEMPT,CITY PROPERTY,502,F AVE NW,CEDAR RAPIDS CITY OF,0.08,,,,,,,,,0,0,0,0,0,0
142048401300000,,EXEMPT,CITY PROPERTY,500,F AVE NW,CEDAR RAPIDS CITY OF,0.141,Detached Structures Only,,2010,,,,,,0,0,0,0,0,0
142048401400000,,EXEMPT,CITY PROPERTY,432,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048401500000,,EXEMPT,CITY PROPERTY,428,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048500600000,,EXEMPT,CITY PROPERTY,512,F AVE NW,CEDAR RAPIDS CITY OF,0.071,,,,,,,,,0,0,0,0,0,0
142048500700000,CONVERSION,EXEMPT,CITY PROPERTY,508,F AVE NW,CEDAR RAPIDS CITY OF,0.4473,,,,,,,,,0,0,0,0,0,0
142048600200000,,EXEMPT,CITY PROPERTY,309,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048600300000,,EXEMPT,CITY PROPERTY,313,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048600400000,,EXEMPT,CITY PROPERTY,317,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048600500000,,EXEMPT,CITY PROPERTY,321,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048600600000,VACANT LOT,EXEMPT,CITY PROPERTY,325,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048600700000,VACANT LOT,EXEMPT,CITY PROPERTY,329,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048600800000,,EXEMPT,CITY PROPERTY,613,4TH ST NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0
142048600900000,,EXEMPT,CITY PROPERTY,609,4TH ST NW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,,0,0,0,0,0,0
142048601000000,,EXEMPT,CITY PROPERTY,605,4TH ST NW,CEDAR RAPIDS CITY OF,0.055,,,,,,,,,0,0,0,0,0,0
142048601100000,,EXEMPT,CITY PROPERTY,318,E AVE NW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142048601200000,CONVERSION,EXEMPT,CITY PROPERTY,314,E AVE NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,0,0
142048601500000,,EXEMPT,CITY PROPERTY,306,E AVE NW,CEDAR RAPIDS CITY OF,0.045,,,,,,,,,0,0,0,0,0,0
142048601600000,,EXEMPT,CITY PROPERTY,600,3RD ST NW,CEDAR RAPIDS CITY OF,0.043,,,,,,,,,0,0,0,0,0,0
142048601700000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.044,,,,,,,,,0,0,0,0,0,0
142048601800000,,EXEMPT,CITY PROPERTY,608,3RD ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142048601900000,,EXEMPT,CITY PROPERTY,612,3RD ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142048700400000,,EXEMPT,CITY PROPERTY,415,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142048700600000,,EXEMPT,CITY PROPERTY,423,F AVE NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1915,728.0,,,,,0,0,0,0,0,0
142048701200000,,EXEMPT,CITY PROPERTY,609,5TH ST NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142048701300000,VAC LOT,EXEMPT,CITY PROPERTY,418,E AVE NW,CEDAR RAPIDS CITY OF,1.1487,,,,,,,,,0,0,0,0,0,0
142048701500000,,EXEMPT,CITY PROPERTY,408,E AVE NW,CEDAR RAPIDS CITY OF,0.043,,,,,,,,,0,0,0,0,0,0
142048701700000,,EXEMPT,CITY PROPERTY,602,4TH ST NW,CEDAR RAPIDS CITY OF,0.049,,,,,,,,,0,0,0,0,0,0
142048701800000,,EXEMPT,CITY PROPERTY,604,4TH ST NW,CEDAR RAPIDS CITY OF,0.036,,,,,,,,,0,0,0,0,0,0
142048701900000,,EXEMPT,CITY PROPERTY,608,4TH ST NW,CEDAR RAPIDS CITY OF,0.294,,,,,,,,,0,0,0,0,0,0
142048702000000,,EXEMPT,CITY PROPERTY,614,4TH ST NW,CEDAR RAPIDS CITY OF,0.049,,,,,,,,,0,0,0,0,0,0
142117700200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.0104,,,,,,,,,0,0,0,0,0,0
142125100100000,,EXEMPT,CITY PROPERTY,1432,1ST ST NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142125100300000,,EXEMPT,CITY PROPERTY,1422,1ST ST NW,CEDAR RAPIDS CITY OF,0.162,,,,,,,,,0,0,0,0,0,0
142125100400000,,EXEMPT,CITY PROPERTY,1418,1ST ST NW,CEDAR RAPIDS CITY OF,0.086,,,,,,,,,0,0,0,0,0,0
142125100500000,,EXEMPT,CITY PROPERTY,1411,3RD ST NW,CEDAR RAPIDS CITY OF,0.092,,,,,,,,,0,0,0,0,0,0
142125100600000,,EXEMPT,CITY PROPERTY,1407,3RD ST NW,CEDAR RAPIDS CITY OF,0.092,,,,,,,,,0,0,0,0,0,0
142125100700000,,EXEMPT,CITY PROPERTY,1401,3RD ST NW,CEDAR RAPIDS CITY OF,0.092,,,,,,,,,0,0,0,0,0,0
142125100800000,,EXEMPT,CITY PROPERTY,1400,1ST ST NW,CEDAR RAPIDS CITY OF,0.138,Detached Structures Only,,2010,,,,,,0,0,0,0,0,0
142125100900000,,EXEMPT,CITY PROPERTY,1406,1ST ST NW,CEDAR RAPIDS CITY OF,0.121,,,,,,,,,0,0,0,0,0,0
142125101000000,,EXEMPT,CITY PROPERTY,1412,1ST ST NW,CEDAR RAPIDS CITY OF,0.104,,,,,,,,,0,0,0,0,0,0
142125101100000,,EXEMPT,CITY PROPERTY,1417,3RD ST NW,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0
142125200100000,,EXEMPT,CITY PROPERTY,1342,1ST ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,,0,0,0,0,0,0
142125200200000,,EXEMPT,CITY PROPERTY,1343,3RD ST NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,,0,0,0,0,0,0
142125200300000,,EXEMPT,CITY PROPERTY,1339,3RD ST NW,CEDAR RAPIDS CITY OF,0.125,,,,,,,,,0,0,0,0,0,0
142125200400000,,EXEMPT,CITY PROPERTY,1333,3RD ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,,0,0,0,0,0,0
142125200500000,,EXEMPT,CITY PROPERTY,1327,3RD ST NW,CEDAR RAPIDS CITY OF,0.14,,,,,,,,,0,0,0,0,0,0
142125200600000,,EXEMPT,CITY PROPERTY,1321,3RD ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,,0,0,0,0,0,0
142125200700000,,EXEMPT,CITY PROPERTY,1317,3RD ST NW,CEDAR RAPIDS CITY OF,0.154,,,,,,,,,0,0,0,0,0,0
142125200900000,CONVERSION,EXEMPT,CITY PROPERTY,118,L AVE NW,CEDAR RAPIDS CITY OF,0.236,,,,,,,,,0,0,0,0,0,0
142125201000000,,EXEMPT,CITY PROPERTY,1302,1ST ST NW,CEDAR RAPIDS CITY OF,0.082,,,,,,,,,0,0,0,0,0,0
142125201100000,,EXEMPT,CITY PROPERTY,106,L AVE NW,CEDAR RAPIDS CITY OF,0.081,,,,,,,,,0,0,0,0,0,0
142125201200000,,EXEMPT,CITY PROPERTY,1306,1ST ST NW,CEDAR RAPIDS CITY OF,0.158,,,,,,,,,0,0,0,0,0,0
142125201300000,,EXEMPT,CITY PROPERTY,1312,1ST ST NW,CEDAR RAPIDS CITY OF,0.154,,,,,,,,,0,0,0,0,0,0
142125201400000,,EXEMPT,CITY PROPERTY,1318,1ST ST NW,CEDAR RAPIDS CITY OF,0.149,,,,,,,,,0,0,0,0,0,0
142125201500000,,EXEMPT,CITY PROPERTY,1322,1ST ST NW,CEDAR RAPIDS CITY OF,0.144,,,,,,,,,0,0,0,0,0,0
142125201600000,,EXEMPT,CITY PROPERTY,1326,1ST ST NW,CEDAR RAPIDS CITY OF,0.138,,,,,,,,,0,0,0,0,0,0
142125201700000,,EXEMPT,CITY PROPERTY,1332,1ST ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,,0,0,0,0,0,0
142125201800000,,EXEMPT,CITY PROPERTY,1340,1ST ST NW,CEDAR RAPIDS CITY OF,0.126,,,,,,,,,0,0,0,0,0,0
142132600400000,,EXEMPT,CITY PROPERTY,1209,2ND ST NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,,0,0,0,0,0,0
142132600500000,WAREHOUSE,EXEMPT,CITY PROPERTY,1207,2ND ST NW,CEDAR RAPIDS CITY OF,0.2238,,,,,,,,,0,0,0,0,0,0
142132600600000,,EXEMPT,CITY PROPERTY,124,K AVE NW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,,0,0,0,0,0,0
142132600700000,,EXEMPT,CITY PROPERTY,114,K AVE NW,CEDAR RAPIDS CITY OF,0.089,,,,,,,,,0,0,0,0,0,0
142132600800000,VACANT LOT,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1406,,,,,,,,,0,0,0,0,0,0
142132600900000,VACANT WAREHOUSE,EXEMPT,CITY PROPERTY,1208,1ST ST NW,CEDAR RAPIDS CITY OF,0.3237,,,,,Manufacturing (Light),1971,6600-01-01,,0,0,0,0,0,0
142132601000000,,EXEMPT,CITY PROPERTY,1216,1ST ST NW,CEDAR RAPIDS CITY OF,0.155,Single-Family,Salvage,1895,920.0,,,,,0,0,0,0,0,0
142132601100000,,EXEMPT,CITY PROPERTY,1222,1ST ST NW,CEDAR RAPIDS CITY OF,0.15,,,,,,,,,0,0,0,0,0,0
142132601200000,,EXEMPT,CITY PROPERTY,1226,1ST ST NW,CEDAR RAPIDS CITY OF,0.074,Single-Family,Salvage,1890,891.0,,,,,0,0,0,0,0,0
142132700100000,CITY FIRE DEPT,EXEMPT,CITY PROPERTY,1010,1ST ST NW,CEDAR RAPIDS CITY OF,2.78,,,,,Metal Light Mfg - Steel,1994,4442-01-01,multiple bldgs on this parcel,0,0,0,0,0,0
142135100100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,3.014,,,,,,,,,0,0,0,0,0,0
142135200100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,3.764,,,,,,,,,0,0,0,0,0,0
142135200200000,DIAMOND V MILLS,EXEMPT,CITY PROPERTY,838,1ST ST NW,CEDAR RAPIDS CITY OF,2.08,,,,,Office - General,1973,2848-01-01,,0,0,0,0,0,0
142135200300000,VACANT LAND,EXEMPT,CITY PROPERTY,818,1ST ST NW,CEDAR RAPIDS CITY OF,1.2,,,,,,,,,0,0,0,0,0,0
142135200400000,VACANT LAND,EXEMPT,CITY PROPERTY,800,1ST ST NW,CEDAR RAPIDS CITY OF,0.948,,,,,,,,,0,0,0,0,0,0
142135400100000,SOUVENIR INC.,EXEMPT,CITY PROPERTY,202,F AVE NW,CEDAR RAPIDS CITY OF,1.68,,,,,,,,,0,0,0,0,0,0
142135500100000,GRAVEL PARKING SWISS VALLEY FA,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.268,,,,,,,,,0,0,0,0,0,0
142135600100000,VACANTLOT(SWISS VALLEY),EXEMPT,CITY PROPERTY,133,F AVE NW,CEDAR RAPIDS CITY OF,3.16,,,,,,,,,0,0,0,0,0,0
142135600200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.32,,,,,,,,,0,0,0,0,0,0
142137700600000,US CELLULAR/CONVENTION CENTER,EXEMPT,HOTEL,350,1ST AVE NE,CEDAR RAPIDS CITY OF,4.16,,,,,,,,,0,0,0,0,0,0
142137700602000,DOUBLE TREE HOTEL-TAXABLE PORTION-BLL,COMMERCIAL,HOTEL,350,1ST AVE NE,CEDAR RAPIDS CITY OF,,,,,,Hotel / Motel,1978,1857-01-01,,0,0,0,0,11187309,11187309
142138000100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.598,,,,,,,,,0,0,0,0,0,0
142140502000000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.011,,,,,,,,,0,0,0,0,0,0
142140800900000,,EXEMPT,CITY PROPERTY,705,1ST AVE SE,CEDAR RAPIDS CITY OF,1.03,,,,,Auto / Impl. Showroom & Sales,1969,1876-01-01,,0,0,0,0,0,0
142140801000000,,EXEMPT,CITY PROPERTY,706,2ND AVE SE,CEDAR RAPIDS CITY OF,1.03,,,,,,,,,0,0,0,0,0,0
142145500200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.7713,,,,,,,,,0,0,0,0,0,0
142145500300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0
142145900100000,,EXEMPT,CITY PROPERTY,428,3RD AVE SE,CEDAR RAPIDS CITY OF,0.7713,,,,,,,,,0,0,0,0,0,0
142145900500000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.386,,,,,,,,,0,0,0,0,0,0
142146000100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.2893,,,,,,,,,0,0,0,0,0,0
142146000200000,,EXEMPT,CITY PROPERTY,325,1ST AVE SE,CEDAR RAPIDS CITY OF,0.3214,,,,,,,,,0,0,0,0,0,0
142146000300000,IOWA THEATRE BUILDING PARKING,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.2571,,,,,,,,,0,0,0,0,0,0
142146001200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.02,,,,,,,,,0,0,0,0,0,0
142146001300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.02,,,,,,,,,0,0,0,0,0,0
142146001400000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.01,,,,,,,,,0,0,0,0,0,0
142146001500000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.01,,,,,,,,,0,0,0,0,0,0
142146100100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,4.132,,,,,,,,,0,0,0,0,0,0
142220500100000,,EXEMPT,CITY PROPERTY,1556,B AVE NE,CEDAR RAPIDS CITY OF,0.2185,,,,,,,,,0,0,0,0,0,0
142221301100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.012,,,,,,,,,0,0,0,0,0,0
142223000800000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.064,,,,,,,,,0,0,0,0,0,0
142223202200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142223202300000,,EXEMPT,CITY PROPERTY,1424,B AVE NE,CEDAR RAPIDS CITY OF,0.193,,,,,,,,,0,0,0,0,0,0
142227800100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.23,,,,,,,,,0,0,0,0,0,0
142228200100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.15,,,,,,,,,0,0,0,0,0,0
142230600500000,CONVERSION,EXEMPT,CITY PROPERTY,1419,5TH AVE SE,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,0,0
142235202100000,,EXEMPT,CITY PROPERTY,1047,5TH AVE SE,CEDAR RAPIDS CITY OF,0.0367,,,,,,,,,0,0,0,0,0,0
142235600400000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.077,,,,,,,,,0,0,0,0,0,0
142235600500000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.047,,,,,,,,,0,0,0,0,0,0
142240500100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.98,,,,,,,,,0,0,0,0,0,0
142240601000000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.34,,,,,,,,,0,0,0,0,0,0
142248201000000,,EXEMPT,CITY PROPERTY,2000,MT VERNON RD SE,CEDAR RAPIDS CITY OF,3.284,,,,,,,,,0,0,0,0,0,0
142312600100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,10.04,,,,,,,,,0,0,0,0,0,0
142312600200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,70.0,,,,,,,,,0,0,0,0,0,0
142337802700000,,EXEMPT,CITY PROPERTY,2416,MT VERNON RD SE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0
142410300100000,,EXEMPT,CITY PROPERTY,305,EAST POST RD SE,CEDAR RAPIDS CITY OF,0.469,,,,,,,,,0,0,0,0,0,0
142412600100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,5.54,,,,,,,,,0,0,0,0,0,0
142433001200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.181,,,,,,,,,0,0,0,0,0,0
142442800200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.28,,,,,,,,,0,0,0,0,0,0
142447700900000,,EXEMPT,CITY PROPERTY,4296,MT VERNON RD SE,CEDAR RAPIDS CITY OF,1.02,,,,,,,,,0,0,0,0,0,0
142528003300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0
142530102000000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0
142542901100000,,EXEMPT,CITY PROPERTY,0,PARK SE,CEDAR RAPIDS CITY OF,14.32,,,,,,,,,0,0,0,0,0,0
142612603400000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.48,,,,,,,,,0,0,0,0,0,0
142617601300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,4.82,,,,,,,,,0,0,0,0,0,0
142623001600000,,EXEMPT,CITY PROPERTY,1107,23RD ST SE,CEDAR RAPIDS CITY OF,0.602,,,,,,,,,0,0,0,0,0,0
142625100100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,76.0,,,,,,,,,0,0,0,0,0,0
142632600200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,21.0,,,,,,,,,0,0,0,0,0,0
142637700300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,9.65,,,,,,,,,0,0,0,0,0,0
142637700400000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.46,,,,,,,,,0,0,0,0,0,0
142715500800000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.64,,,,,,,,,0,0,0,0,0,0
142715501200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.138,,,,,,,,,0,0,0,0,0,0
142715600700000,,EXEMPT,CITY PROPERTY,1602,15TH AVE SE,CEDAR RAPIDS CITY OF,1.08,,,,,,,,,0,0,0,0,0,0
142715700100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,8.793,,,,,,,,,0,0,0,0,0,0
142717600100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,47.77,,,,,,,,,0,0,0,0,0,0
142720100100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,3.0,,,,,,,,,0,0,0,0,0,0
142720200400000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.128,,,,,,,,,0,0,0,0,0,0
142720202200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142720302100000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.052,,,,,,,,,0,0,0,0,0,0
142720302200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.067,,,,,,,,,0,0,0,0,0,0
142720302300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.026,,,,,,,,,0,0,0,0,0,0
142720402700000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.048,,,,,,,,,0,0,0,0,0,0
142720602600000,,EXEMPT,CITY PROPERTY,1025,10TH ST SE,CEDAR RAPIDS CITY OF,0.08,,,,,,,,,0,0,0,0,0,0
142720700900000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142720702500000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0
142723200900000,,EXEMPT,CITY PROPERTY,922,8TH ST SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142724000300000,,EXEMPT,CITY PROPERTY,621,9TH AVE SE,CEDAR RAPIDS CITY OF,0.085,,,,,,,,,0,4842,4842,0,0,4842
142724000400000,,EXEMPT,CITY PROPERTY,617,9TH AVE SE,CEDAR RAPIDS CITY OF,0.096,Single-Family,1 1/2 Story Frame,1914,972.4,,,,,0,0,0,0,0,0
142724000500000,,EXEMPT,CITY PROPERTY,615,9TH AVE SE,CEDAR RAPIDS CITY OF,0.069,Single-Family,2 Story Frame,1910,1548.0,,,,,0,0,0,0,0,0
142724001100000,,EXEMPT,CITY PROPERTY,912,6TH ST SE,CEDAR RAPIDS CITY OF,0.063,,,,,,,,,0,0,0,0,0,0
142725300300000,,EXEMPT,CITY PROPERTY,512,10TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142725600200000,,EXEMPT,CITY PROPERTY,513,10TH AVE SE,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0
142725600300000,,EXEMPT,CITY PROPERTY,1002,5TH ST SE,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,,0,0,0,0,0,0
142725600600000,,EXEMPT,CITY PROPERTY,1028,5TH ST SE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,5000,5000,0,0,5000
142725700200000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.041,,,,,,,,,0,0,0,0,0,0
142725700300000,,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.8494,,,,,,,,,0,0,0,0,0,0
