GIS_Number_valuations,Map_Name_valuations,Class_valuations,2010 Land Res,2010 Land Comm,2010 Land Total,2010 Dwlg,2010 Improv,2010 Total
143020101500000,NW 324,Residential,26416,0,26416,91951,0,118367
143020101600000,NW 324,Residential,29172,0,29172,107632,0,136804
143020101700000,NW 324,Residential,28891,0,28891,111209,0,140100
143020101800000,NW 324,Residential,24077,0,24077,97797,0,121874
143020101900000,NW 324,Residential,23866,0,23866,105170,0,129036
143020102000000,NW 324,Residential,24478,0,24478,90910,0,115388
143020102100000,NW 324,Residential,29866,0,29866,125423,0,155289
143020102200000,NW 324,Residential,27174,0,27174,109346,0,136520
143020102300000,NW 324,Residential,27463,0,27463,98525,0,125988
143020102400000,NW 324,Residential,24644,0,24644,86977,0,111621
143020102500000,NW 324,Residential,24644,0,24644,91868,0,116512
143020102600000,NW 324,Residential,24644,0,24644,89184,0,113828
143020102700000,NW 324,Residential,24644,0,24644,94094,0,118738
143020102800000,NW 324,Residential,24644,0,24644,96569,0,121213
143020102900000,NW 324,Residential,24644,0,24644,111967,0,136611
143020103000000,NW 324,Residential,24644,0,24644,109102,0,133746
143020103100000,NW 324,Residential,24644,0,24644,100880,0,125524
143020103200000,NW 324,Residential,24644,0,24644,103154,0,127798
143020103300000,NW 324,Residential,24644,0,24644,103223,0,127867
143020103400000,NW 324,Residential,24967,0,24967,90224,0,115191
143020103500000,NW 324,Residential,24240,0,24240,87107,0,111347
143020103600000,NW 324,Residential,31512,0,31512,90494,0,122006
143020200100000,NW 324,Residential,25851,0,25851,143628,0,169479
143020200200000,NW 324,Residential,23312,0,23312,78643,0,101955
143020200300000,NW 324,Residential,23312,0,23312,93755,0,117067
143020200400000,NW 324,Residential,23312,0,23312,116161,0,139473
143020200500000,NW 324,Residential,23312,0,23312,89248,0,112560
143020200600000,NW 324,Residential,23312,0,23312,94567,0,117879
143020200700000,NW 324,Residential,23312,0,23312,125155,0,148467
143020200800000,NW 324,Residential,23312,0,23312,105158,0,128470
143020200900000,NW 324,Residential,23312,0,23312,126717,0,150029
143020201000000,NW 324,Residential,23312,0,23312,108778,0,132090
143020201100000,NW 324,Residential,23312,0,23312,105175,0,128487
143020201200000,NW 324,Residential,23312,0,23312,79547,0,102859
143020201300000,NW 324,Residential,25115,0,25115,97514,0,122629
143020201400000,APTS NW,Commercial,0,37110,37110,0,124860,161970
143020201500000,NW 324,Residential,28440,0,28440,104216,0,132656
143020201600000,NW 324,Residential,26880,0,26880,111839,0,138719
143020201700000,NW 324,Residential,25600,0,25600,113984,0,139584
143020201800000,NW 324,Residential,25088,0,25088,94967,0,120055
143020201900000,NW 324,Residential,24832,0,24832,114656,0,139488
143020202000000,NW 324,Residential,24832,0,24832,90985,0,115817
143020202100000,NW 324,Residential,24832,0,24832,114168,0,139000
143020202200000,NW 324,Residential,24832,0,24832,129363,0,154195
143020202300000,NW 324,Residential,24832,0,24832,127535,0,152367
143020202400000,NW 324,Residential,24832,0,24832,106274,0,131106
143020202500000,NW 324,Residential,24848,0,24848,111172,0,136020
143020300100000,E-15 CITY,Exempt,0,0,0,0,0,0
143020300200000,NW 324,Residential,11600,0,11600,0,0,11600
143020300300000,NW 324,Residential,22861,0,22861,130600,0,153461
143020300400000,NW 324,Residential,22861,0,22861,107970,0,130831
143020300500000,NW 324,Residential,22560,0,22560,105440,0,128000
143020300600000,NW 324,Residential,22560,0,22560,102091,0,124651
143020300700000,NW 324,Residential,22560,0,22560,84066,0,106626
143020300800000,NW 324,Residential,22560,0,22560,99886,0,122446
143020300900000,NW 324,Residential,22560,0,22560,101111,0,123671
143020301000000,NW 324,Residential,24487,0,24487,127112,0,151599
143020301100000,NW 324,Residential,24904,0,24904,90893,0,115797
143020301200000,NW 324,Residential,22560,0,22560,97815,0,120375
143020301300000,NW 324,Residential,22560,0,22560,102801,0,125361
143020301400000,NW 324,Residential,22560,0,22560,96425,0,118985
143020301500000,NW 324,Residential,22560,0,22560,89282,0,111842
143020301600000,NW 324,Residential,22560,0,22560,97236,0,119796
143020301700000,NW 324,Residential,22861,0,22861,88413,0,111274
143020301800000,NW 324,Residential,22861,0,22861,99017,0,121878
143020400100000,NW 324,Residential,26098,0,26098,86793,0,112891
143020400200000,E-15 CITY,Exempt,0,0,0,0,0,0
143020400300000,E-15 CITY,Exempt,0,0,0,0,0,0
143020400400000,NW 324,Residential,25738,0,25738,107281,0,133019
143020400500000,NW 324,Residential,24832,0,24832,103132,0,127964
143020400600000,NW 324,Residential,24832,0,24832,103814,0,128646
143020400700000,NW 324,Residential,24832,0,24832,117960,0,142792
143020400800000,NW 324,Residential,24832,0,24832,113262,0,138094
143020400900000,NW 324,Residential,24832,0,24832,118798,0,143630
143020401000000,NW 324,Residential,24832,0,24832,98974,0,123806
143020401100000,NW 324,Residential,24832,0,24832,118302,0,143134
143020401200000,NW 324,Residential,24832,0,24832,111849,0,136681
143020401300000,NW 324,Residential,23808,0,23808,138124,0,161932
143020401500000,NW 324,Residential,27012,0,27012,84065,0,111077
143020401600000,NW 324,Residential,31504,0,31504,72345,0,103849
143020401700000,NW 324,Residential,23280,0,23280,88350,0,111630
143020401800000,NW 324,Residential,26190,0,26190,92070,0,118260
143020401900000,NW 324,Residential,25048,0,25048,86713,0,111761
143020402000000,NW 324,Residential,24886,0,24886,97899,0,122785
143020402100000,NW 324,Residential,24240,0,24240,107380,0,131620
143020402200000,NW 324,Residential,24240,0,24240,106173,0,130413
143020402300000,NW 324,Residential,24240,0,24240,95377,0,119617
143020402400000,NW 324,Residential,24240,0,24240,107325,0,131565
143020402500000,NW 324,Residential,24240,0,24240,109030,0,133270
143020402600000,NW 324,Residential,24240,0,24240,119331,0,143571
143020402700000,NW 324,Residential,26644,0,26644,78356,0,105000
143020402800000,NW 324,Residential,24644,0,24644,117547,0,142191
143020402900000,NW 324,Residential,24644,0,24644,98715,0,123359
143020403000000,NW 324,Residential,24644,0,24644,136381,0,161025
143020500100000,NW 324,Residential,23508,0,23508,97309,0,120817
143020500200000,NW 324,Residential,22264,0,22264,116333,0,138597
143020500300000,NW 324,Residential,22568,0,22568,106967,0,129535
143020500400000,NW 324,Residential,22568,0,22568,97198,0,119766
143020500500000,NW 324,Residential,22568,0,22568,86794,0,109362
143020500600000,NW 324,Residential,22725,0,22725,83368,0,106093
143022600100000,NW 324,Residential,22618,0,22618,101967,0,124585
143022600200000,NW 324,Residential,22618,0,22618,118565,0,141183
143022600300000,NW 324,Residential,22618,0,22618,120816,0,143434
143022600400000,NW 324,Residential,22320,0,22320,101669,0,123989
143022600500000,NW 324,Residential,22320,0,22320,85114,0,107434
143022600600000,NW 324,Residential,22320,0,22320,99052,0,121372
143022600700000,NW 324,Residential,22320,0,22320,104984,0,127304
143022600800000,NW 324,Residential,22320,0,22320,102669,0,124989
143022600900000,NW 324,Residential,22320,0,22320,100974,0,123294
143022601000000,NW 324,Residential,21840,0,21840,99478,0,121318
143022601100000,NW 324,Residential,22037,0,22037,107091,0,129128
143022601200000,NW 324,Residential,11232,0,11232,0,0,11232
143022601300000,NW 324,Residential,31824,0,31824,99135,0,130959
143022601400000,NW 324,Residential,22926,0,22926,96522,0,119448
143022601500000,NW 324,Residential,22568,0,22568,130343,0,152911
143022601600000,NW 324,Residential,23515,0,23515,83168,0,106683
143022601700000,NW 324,Residential,22704,0,22704,89846,0,112550
143022601800000,NW 324,Residential,22320,0,22320,99793,0,122113
143022601900000,NW 324,Residential,22320,0,22320,96980,0,119300
143022602000000,NW 324,Residential,22320,0,22320,105831,0,128151
143022602100000,NW 324,Residential,22320,0,22320,90255,0,112575
143022602200000,NW 324,Residential,22320,0,22320,104114,0,126434
143022602300000,NW 324,Residential,22320,0,22320,93858,0,116178
143022602400000,NW 324,Residential,22618,0,22618,98699,0,121317
143022700100000,CENTRALLY ASSESSED,Other,0,0,0,0,0,0
143022700200000,NW 324,Residential,26512,0,26512,97424,0,123936
143022700300000,NW 324,Residential,26664,0,26664,93476,0,120140
143022700400000,NW 324,Residential,27472,0,27472,119736,0,147208
143022700500000,NW 324,Residential,25856,0,25856,103054,0,128910
143022700600000,NW 324,Residential,28381,0,28381,99581,0,127962
143022700700000,NW 324,Residential,28280,0,28280,113544,0,141824
143022700800000,NW 324,Residential,29088,0,29088,108153,0,137241
143022700900000,NW 324,Residential,34325,0,34325,99206,0,133531
143022701000000,NW 324,Residential,23038,0,23038,102770,0,125808
143022701100000,NW 324,Residential,22800,0,22800,124715,0,147515
143022701200000,NW 324,Residential,22800,0,22800,99665,0,122465
143022701300000,NW 324,Residential,22800,0,22800,104499,0,127299
143022701400000,NW 324,Residential,22800,0,22800,85917,0,108717
143022701500000,NW 324,Residential,22800,0,22800,116559,0,139359
143022701600000,NW 324,Residential,22800,0,22800,102573,0,125373
143022701700000,NW 324,Residential,22800,0,22800,96824,0,119624
143022701800000,NW 324,Residential,22800,0,22800,100557,0,123357
143022701900000,NW 324,Residential,22800,0,22800,102241,0,125041
143022702000000,NW 324,Residential,22800,0,22800,91837,0,114637
143022702100000,NW 324,Residential,22800,0,22800,123465,0,146265
143022702200000,NW 324,Residential,22800,0,22800,90552,0,113352
143022800100000,COMM NW,Commercial,0,99948,99948,0,3283,103231
143022800200000,COMM NW,Commercial,0,120960,120960,0,194697,315657
143022800300000,NW 324,Residential,17,0,17,0,0,17
143022800400000,COMM NW,Commercial,0,621864,621864,0,2307207,2929071
143022800500000,COMM NW,Commercial,0,374112,374112,0,1031681,1405793
143022800600000,COMM NW,Commercial,0,145800,145800,0,174617,320417
143022800900000,COMM NW,Commercial,0,57022,57022,0,156629,213651
143022801000000,COMM NW,Commercial,0,103615,103615,0,121385,225000
143022801100000,COMM NW,Commercial,0,111586,111586,0,136199,247785
143022801200000,COMM NW,Commercial,0,84135,84135,0,130415,214550
143022801300000,COMM NW,Commercial,0,79389,79389,0,78446,157835
143022801400000,NW 324,Residential,27720,0,27720,67219,0,94939
143022801500000,NW 324,Residential,22325,0,22325,97410,0,119735
143022801600000,NW 324,Residential,28280,0,28280,103481,0,131761
143022801700000,NW 324,Residential,29088,0,29088,111639,0,140727
143022801800000,NW 324,Residential,28280,0,28280,93098,0,121378
143022801900000,NW 324,Residential,26260,0,26260,85626,0,111886
143022802000000,NW 324,Residential,25856,0,25856,107637,0,133493
143022802100000,NW 324,Residential,25856,0,25856,91416,0,117272
143022802200000,NW 324,Residential,27068,0,27068,109185,0,136253
143022802300000,NW 324,Residential,26057,0,26057,157345,0,183402
143022802400000,COMM NW,Commercial,0,6435,6435,0,0,6435
143022802500000,COMM NW,Commercial,0,15529,15529,0,0,15529
143022802600000,COMM NW,Commercial,0,35105,35105,0,0,35105
143022802700000,COMM NW,Commercial,0,35105,35105,0,0,35105
143022802800000,COMM NW,Commercial,0,38935,38935,0,0,38935
143022802900000,COMM NW,Commercial,0,38423,38423,0,0,38423
143022803000000,COMM NW,Commercial,0,33113,33113,0,0,33113
143022900700000,COMM NW,Commercial,0,778,778,0,0,778
143022900800000,COMM NW,Commercial,0,17604,17604,0,1153,18757
143025100100000,COMM NW,Commercial,0,123379,123379,0,156065,279444
143025100200000,COMM NW,Commercial,0,96665,96665,0,155784,252449
143025100500000,APTS NW,Commercial,0,12134,12134,0,125593,137727
143025100600000,APTS NW,Commercial,0,13268,13268,0,125593,138861
143025100700000,APTS NW,Commercial,0,13414,13414,0,125336,138750
143025100800000,NW 333,Residential,28587,0,28587,93565,0,122152
143025100900000,NW 333,Residential,36012,0,36012,131302,0,167314
143025101000000,NW 333,Residential,44779,0,44779,150898,0,195677
143025101100000,NW 333,Residential,33046,0,33046,121472,0,154518
143025101200000,NW 333,Residential,33228,0,33228,97301,0,130529
143025101300000,NW 333,Residential,35100,0,35100,106474,0,141574
143025101400000,NW 333,Residential,35100,0,35100,92475,0,127575
143025101500000,NW 333,Residential,35100,0,35100,115184,0,150284
143025101600000,NW 333,Residential,35100,0,35100,101261,0,136361
143025101700000,NW 333,Residential,35802,0,35802,129458,0,165260
143025101800000,NW 333,Residential,32760,0,32760,104252,0,137012
143025101900000,NW 333,Residential,31200,0,31200,96293,0,127493
143025102000000,NW 333,Residential,31853,0,31853,95852,0,127705
143025102100000,NW 333,Residential,31200,0,31200,132515,0,163715
143025102200000,NW 333,Residential,31800,0,31800,176348,0,208148
143025102300000,NW 333,Residential,31800,0,31800,165378,0,197178
143025102400000,NW 333,Residential,30952,0,30952,174491,0,205443
143025102500000,NW 333,Residential,61200,0,61200,399832,0,461032
143025102600000,NW 324,Residential,57900,0,57900,0,0,57900
143025200100000,APTS NW,Commercial,0,14580,14580,0,122289,136869
143025200200000,APTS NW,Commercial,0,14580,14580,0,120569,135149
143025200300000,NW 333,Ag Land,3413,0,3413,0,8470,11883
143025200400000,NW 333,Residential,31393,0,31393,131334,0,162727
143025200500000,NW 333,Residential,37183,0,37183,134159,0,171342
143025200600000,NW 333,Residential,36032,0,36032,103824,0,139856
143025200700000,NW 333,Residential,30528,0,30528,118723,0,149251
143025200800000,NW 333,Residential,30528,0,30528,87044,0,117572
143025200900000,NW 333,Residential,30528,0,30528,80531,0,111059
143025201000000,NW 333,Residential,30528,0,30528,102550,0,133078
143025201100000,NW 333,Residential,30528,0,30528,84862,0,115390
143025201200000,NW 333,Residential,30782,0,30782,111379,0,142161
143025201300000,NW 333,Residential,29962,0,29962,89964,0,119926
143025201400000,NW 333,Residential,29680,0,29680,90240,0,119920
143025201500000,NW 333,Residential,29680,0,29680,86260,0,115940
143025201600000,NW 333,Residential,30210,0,30210,116552,0,146762
143025201700000,NW 333,Residential,30210,0,30210,100375,0,130585
143025201800000,NW 333,Residential,30210,0,30210,107390,0,137600
143025201900000,NW 333,Residential,29680,0,29680,97521,0,127201
143025202000000,NW 333,Residential,29991,0,29991,116830,0,146821
143025202100000,NW 333,Residential,29640,0,29640,112705,0,142345
143025202200000,NW 333,Residential,29120,0,29120,105581,0,134701
143025202300000,NW 333,Residential,29952,0,29952,101191,0,131143
143025202400000,NW 333,Residential,27040,0,27040,111884,0,138924
143025202500000,NW 333,Residential,29640,0,29640,120330,0,149970
143025202600000,NW 333,Residential,29528,0,29528,103597,0,133125
143025202700000,NW 333,Residential,29120,0,29120,113435,0,142555
143025202800000,APTS NW,Commercial,0,14515,14515,0,129731,144246
143025300200000,COMM NW,Commercial,0,326268,326268,0,627672,953940
143025300300000,COMM NW,Commercial,0,198990,198990,0,255475,454465
143025300400000,NW 333,Residential,29037,0,29037,72230,0,101267
143025300500000,NW 333,Residential,29120,0,29120,78324,0,107444
143025300600000,NW 333,Residential,29120,0,29120,90262,0,119382
143025300700000,NW 333,Residential,29120,0,29120,92626,0,121746
143025300800000,NW 333,Residential,29065,0,29065,77408,0,106473
143025300900000,NW 333,Residential,30727,0,30727,85051,0,115778
143025301000000,NW 333,Residential,29120,0,29120,83384,0,112504
143025301100000,NW 333,Residential,29120,0,29120,77759,0,106879
143025301200000,NW 333,Residential,29120,0,29120,68533,0,97653
143025301300000,NW 333,Residential,29120,0,29120,91472,0,120592
143025301400000,NW 333,Residential,30257,0,30257,88043,0,118300
143025400100000,NW 333,Residential,29646,0,29646,115411,0,145057
143025400200000,NW 333,Residential,30097,0,30097,105785,0,135882
143025400300000,NW 333,Residential,29680,0,29680,96632,0,126312
143025400400000,NW 333,Residential,30210,0,30210,96361,0,126571
143025400500000,NW 333,Residential,29680,0,29680,81336,0,111016
143025400600000,NW 333,Residential,30210,0,30210,116551,0,146761
143025400700000,NW 333,Residential,29680,0,29680,103463,0,133143
143025400800000,NW 333,Residential,30210,0,30210,95398,0,125608
143025400900000,NW 333,Residential,29680,0,29680,92117,0,121797
143025401000000,NW 333,Residential,28408,0,28408,111082,0,139490
143025401100000,NW 333,Residential,31418,0,31418,123113,0,154531
143025401200000,NW 333,Residential,30210,0,30210,89348,0,119558
143025401300000,NW 333,Residential,29680,0,29680,86975,0,116655
143025401400000,NW 333,Residential,30438,0,30438,99927,0,130365
143025401500000,NW 333,Residential,31811,0,31811,107699,0,139510
143025401600000,NW 333,Residential,29960,0,29960,94728,0,124688
143025401700000,NW 333,Residential,30210,0,30210,132041,0,162251
143025401800000,NW 333,Residential,29680,0,29680,121235,0,150915
143025401900000,NW 333,Residential,30210,0,30210,94611,0,124821
143025402000000,NW 333,Residential,29680,0,29680,144777,0,174457
143025402100000,NW 333,Residential,30210,0,30210,156458,0,186668
143025402200000,NW 333,Residential,29680,0,29680,119952,0,149632
143025402300000,NW 333,Residential,30210,0,30210,98471,0,128681
143025402400000,NW 333,Residential,29680,0,29680,118789,0,148469
143025402500000,NW 333,Residential,30210,0,30210,126322,0,156532
143025402600000,NW 333,Residential,29680,0,29680,117653,0,147333
143025500100000,NW 333,Residential,29120,0,29120,81368,0,110488
143025500200000,NW 333,Residential,29120,0,29120,107456,0,136576
143025500300000,NW 333,Residential,29120,0,29120,120255,0,149375
143025500400000,NW 333,Residential,29120,0,29120,80154,0,109274
143025500500000,NW 333,Residential,28160,0,28160,69655,0,97815
143025500600000,NW 333,Residential,28160,0,28160,102207,0,130367
143025500700000,NW 333,Residential,28087,0,28087,89047,0,117134
143025500800000,NW 333,Residential,29231,0,29231,112439,0,141670
143025500900000,NW 333,Residential,28160,0,28160,71765,0,99925
143025501000000,NW 333,Residential,28160,0,28160,109414,0,137574
143025600100000,NW 333,Residential,33300,0,33300,170901,0,204201
143025600200000,NW 333,Residential,33300,0,33300,170769,0,204069
143025600300000,NW 333,Residential,30932,0,30932,102543,0,133475
143025600400000,NW 333,Residential,28812,0,28812,133481,0,162293
143025600500000,NW 333,Residential,28000,0,28000,123708,0,151708
143027600100000,NW 324,Residential,33758,0,33758,95812,0,129570
143027600200000,NW 324,Residential,24240,0,24240,87690,0,111930
143027600300000,NW 324,Residential,24240,0,24240,69206,0,93446
143027600400000,NW 324,Residential,24240,0,24240,86510,0,110750
143027600500000,NW 324,Residential,24240,0,24240,75842,0,100082
143027600600000,NW 324,Residential,24240,0,24240,91847,0,116087
143027600700000,NW 324,Residential,28280,0,28280,84622,0,112902
143027600800000,NW 324,Residential,28280,0,28280,168677,0,196957
143027600900000,NW 324,Residential,29088,0,29088,96962,0,126050
143027601000000,NW 324,Residential,28280,0,28280,122931,0,151211
143027601100000,NW 324,Residential,28280,0,28280,95469,0,123749
143027601200000,NW 324,Residential,28280,0,28280,90027,0,118307
143027601300000,NW 324,Residential,28280,0,28280,89405,0,117685
143027601400000,NW 324,Residential,30300,0,30300,149478,0,179778
143027700100000,NW 324,Residential,25728,0,25728,70825,0,96553
143027700200000,NW 324,Residential,24696,0,24696,84524,0,109220
143027700300000,NW 324,Residential,18397,0,18397,49037,0,67434
143027700400000,NW 324,Residential,18393,0,18393,106670,0,125063
143027700500000,NW 324,Residential,18393,0,18393,72261,0,90654
143027700600000,NW 324,Residential,24240,0,24240,69164,0,93404
143027700700000,NW 324,Residential,24240,0,24240,69890,0,94130
143027700800000,NW 324,Residential,24240,0,24240,32588,0,56828
143027700900000,APTS NW,Commercial,0,36733,36733,0,113267,150000
143027701000000,NW 324,Residential,30906,0,30906,80820,0,111726
143027701100000,NW 324,Residential,31129,0,31129,87207,0,118336
143027701200000,NW 324,Residential,40226,0,40226,143759,0,183985
143027701300000,NW 324,Residential,30300,0,30300,171607,0,201907
143027701400000,NW 324,Residential,30300,0,30300,90290,0,120590
143027701500000,NW 324,Residential,29088,0,29088,89595,0,118683
143027701600000,NW 324,Residential,29088,0,29088,102830,0,131918
143027701700000,NW 324,Residential,24240,0,24240,80182,0,104422
143027701800000,NW 324,Residential,24240,0,24240,93547,0,117787
143027701900000,NW 324,Residential,20200,0,20200,91355,0,111555
143027702000000,NW 324,Residential,28280,0,28280,115387,0,143667
143027702100000,NW 324,Residential,24240,0,24240,78541,0,102781
143027702200000,NW 324,Residential,24240,0,24240,105105,0,129345
143027702300000,NW 324,Residential,24240,0,24240,70734,0,94974
143027702400000,NW 324,Residential,24240,0,24240,75736,0,99976
143027702500000,NW 324,Residential,24240,0,24240,97682,0,121922
143027702600000,NW 324,Residential,34000,0,34000,0,0,34000
143027800100000,NW 324,Residential,18397,0,18397,122442,0,140839
143027800200000,NW 324,Residential,18393,0,18393,71890,0,90283
143027800300000,NW 324,Residential,18393,0,18393,76484,0,94877
143027800400000,COMM NW,Commercial,0,125280,125280,0,106007,231287
143027800402000,COMM NW,Commercial,0,0,0,0,46411,46411
143027800500000,COMM NW,Commercial,0,111110,111110,0,113767,224877
143027800600000,COMM NW,Commercial,0,109555,109555,0,168303,277858
143027800700000,COMM NW,Commercial,0,352080,352080,0,178614,530694
143027800800000,NW 333,Residential,30952,0,30952,154536,0,185488
143027800900000,NW 333,Residential,31800,0,31800,157043,0,188843
143027801000000,NW 333,Residential,31800,0,31800,173305,0,205105
143027801100000,NW 324,Residential,57500,0,57500,85271,0,142771
143027801200000,NW 324,Residential,5000,0,5000,0,0,5000
143027801300000,NW 324,Residential,31162,0,31162,90631,0,121793
143027801400000,NW 324,Residential,23054,0,23054,86768,0,109822
143027801500000,NW 324,Residential,28473,0,28473,87580,0,116053
143027801600000,NW 324,Residential,28168,0,28168,94292,0,122460
143027801700000,NW 324,Residential,930,0,930,0,0,930
143027801800000,APTS NW,Commercial,0,43060,43060,0,272954,316014
143027801900000,NW 324,Residential,9520,0,9520,0,0,9520
143027802000000,NW 324,Residential,24240,0,24240,33843,0,58083
143027802100000,NW 324,Residential,24240,0,24240,87628,0,111868
143027802200000,NW 324,Residential,24240,0,24240,35089,0,59329
143027802400000,NW 324,Residential,28324,0,28324,0,0,28324
143027802500000,NW 324,Residential,28324,0,28324,0,0,28324
143027802600000,NW 324,Residential,28324,0,28324,0,0,28324
143027802700000,NW 324,Residential,28324,0,28324,0,0,28324
143027900100000,NW 324,Residential,36741,0,36741,108208,0,144949
143027900200000,NW 324,Residential,36630,0,36630,111854,0,148484
143027900300000,NW 324,Residential,36630,0,36630,99974,0,136604
143027900400000,NW 324,Residential,36741,0,36741,118917,0,155658
143027900500000,NW 324,Residential,23320,0,23320,153592,0,176912
143028000100000,NW 333,Residential,33824,0,33824,187165,0,220989
143028000200000,NW 333,Residential,33600,0,33600,172806,0,206406
143028000300000,NW 324,Residential,28080,0,28080,0,0,28080
143028000400000,NW 324,Residential,26320,0,26320,53326,0,79646
143028000500000,NW 324,Residential,26320,0,26320,199876,0,226196
143028000600000,E-15 CITY,Exempt,0,0,0,0,0,0
143028100100000,NW 324,Residential,20,0,20,0,0,20
143030100100000,E-40 CHURCHES,Exempt,0,396576,396576,0,726062,1122638
143030100200000,NW 333,Residential,25913,0,25913,110095,0,136008
143030100300000,NW 333,Residential,25860,0,25860,127355,0,153215
143030100400000,NW 333,Residential,26014,0,26014,110698,0,136712
143030100500000,NW 333,Residential,26220,0,26220,107093,0,133313
143030100600000,NW 333,Residential,26220,0,26220,123395,0,149615
143030100700000,NW 333,Residential,26220,0,26220,130234,0,156454
143030100800000,NW 333,Residential,33579,0,33579,141132,0,174711
143030100900000,NW 333,Residential,28280,0,28280,96642,0,124922
143030101000000,E-15 CITY,Exempt,0,0,0,0,0,0
143030101100000,NW 333,Residential,32123,0,32123,122587,0,154710
143030101200000,NW 333,Residential,29220,0,29220,144369,0,173589
143030101300000,NW 333,Residential,27537,0,27537,90698,0,118235
143030101400000,NW 333,Residential,24240,0,24240,88870,0,113110
143030101500000,NW 333,Residential,27472,0,27472,110608,0,138080
143030200100000,NW 333,Residential,25993,0,25993,106978,0,132971
143030200200000,NW 333,Residential,25280,0,25280,91160,0,116440
143030200300000,NW 333,Residential,24800,0,24800,83126,0,107926
143030200400000,NW 333,Residential,26684,0,26684,91446,0,118130
143030200500000,NW 333,Residential,28896,0,28896,88903,0,117799
143030200600000,NW 333,Residential,39179,0,39179,111969,0,151148
143030300100000,NW 333,Residential,28955,0,28955,138112,0,167067
143030300200000,NW 333,Residential,30562,0,30562,126707,0,157269
143030300300000,NW 333,Residential,33320,0,33320,133829,0,167149
143030300400000,NW 333,Residential,32944,0,32944,123248,0,156192
143030300500000,NW 333,Residential,28920,0,28920,139058,0,167978
143030300600000,NW 333,Residential,29058,0,29058,124305,0,153363
143030300700000,NW 333,Residential,26574,0,26574,89878,0,116452
143030300800000,NW 333,Residential,26574,0,26574,95872,0,122446
143030300900000,NW 333,Residential,26574,0,26574,89864,0,116438
143030301000000,NW 333,Residential,26574,0,26574,87638,0,114212
143030301100000,NW 333,Residential,26574,0,26574,86558,0,113132
143030301200000,NW 333,Residential,26574,0,26574,83453,0,110027
143030301300000,NW 333,Residential,27724,0,27724,88713,0,116437
143030301400000,NW 333,Residential,27520,0,27520,94281,0,121801
143030301500000,NW 333,Residential,56300,0,56300,156701,0,213001
143030301600000,NW 333,Residential,39942,0,39942,102760,0,142702
143030301700000,NW 333,Residential,32096,0,32096,151595,0,183691
143030301800000,NW 333,Residential,31459,0,31459,75840,0,107299
143030301900000,NW 333,Residential,28000,0,28000,126841,0,154841
143030302000000,NW 333,Residential,26477,0,26477,103958,0,130435
143030302100000,NW 333,Residential,29539,0,29539,137949,0,167488
143030302200000,NW 333,Residential,26577,0,26577,117837,0,144414
143030400100000,SW 406,Residential,56650,0,56650,732,0,57382
143030400200000,SW 406,Residential,35986,0,35986,150393,0,186379
143030400300000,SW 406,Residential,29520,0,29520,103990,0,133510
143030400400000,SW 406,Residential,27077,0,27077,141721,0,168798
143030400500000,SW 406,Residential,26965,0,26965,144818,0,171783
143030400600000,SW 406,Residential,23718,0,23718,99294,0,123012
143030400700000,SW 406,Residential,48300,0,48300,87386,0,135686
143030400800000,SW 406,Residential,22680,0,22680,95726,0,118406
143030400900000,SW 406,Residential,27300,0,27300,113256,0,140556
143030401000000,SW 427,Residential,51200,0,51200,234050,0,285250
143030401100000,SW 427,Residential,57350,0,57350,210853,0,268203
143030401200000,SW 427,Residential,28903,0,28903,152921,0,181824
143030401300000,SW 427,Residential,29159,0,29159,148396,0,177555
143030401400000,SW 427,Residential,28463,0,28463,147448,0,175911
143030401500000,SW 427,Residential,28018,0,28018,140675,0,168693
143030401600000,SW 427,Residential,28425,0,28425,106363,0,134788
143030500200000,E-40 CHURCHES,Exempt,0,192186,192186,0,1008586,1200772
143030500300000,SW 406,Residential,34272,0,34272,95565,0,129837
143030500400000,SW 406,Residential,59200,0,59200,324679,0,383879
143030500500000,SW 406,Residential,28350,0,28350,63195,0,91545
143030500600000,SW 406,Residential,24111,0,24111,67676,0,91787
143030500700000,SW 406,Residential,32544,0,32544,99281,0,131825
143030500800000,SW 406,Residential,21840,0,21840,88603,0,110443
143032600100000,NW 333,Residential,29169,0,29169,129858,0,159027
143032600200000,NW 333,Residential,27744,0,27744,111196,0,138940
143032600300000,NW 333,Residential,27744,0,27744,114963,0,142707
143032600400000,NW 333,Residential,27744,0,27744,103995,0,131739
143032700100000,NW 333,Residential,24720,0,24720,95185,0,119905
143032700200000,NW 333,Residential,26154,0,26154,88701,0,114855
143032700300000,NW 333,Residential,25956,0,25956,94394,0,120350
143032700400000,NW 333,Residential,28170,0,28170,123165,0,151335
143032800100000,NW 333,Residential,31623,0,31623,103276,0,134899
143032800200000,NW 333,Residential,29120,0,29120,91759,0,120879
143032800300000,NW 333,Residential,29357,0,29357,105899,0,135256
143032900100000,NW 333,Residential,28883,0,28883,114173,0,143056
143032900200000,NW 333,Residential,29120,0,29120,116381,0,145501
143032900300000,NW 333,Residential,29120,0,29120,95309,0,124429
143032900400000,NW 333,Residential,29357,0,29357,89873,0,119230
143033000100000,NW 333,Residential,29376,0,29376,104317,0,133693
143033000200000,NW 333,Residential,26112,0,26112,100142,0,126254
143033000300000,NW 333,Residential,26357,0,26357,107190,0,133547
143033000400000,NW 333,Residential,27744,0,27744,111651,0,139395
143033000500000,NW 333,Residential,26177,0,26177,87760,0,113937
