GIS_Number_valuations,Map_Name_valuations,Class_valuations,2011 Land Res,2011 Land Comm,2011 Land Total,2011 Dwlg,2011 Improv,2011 Total
143435400800000,SW 414,Residential,31548,0,31548,106064,0,137612
143435400900000,SW 414,Residential,28512,0,28512,93151,0,121663
143435401000000,SW 414,Residential,25480,0,25480,96173,0,121653
143435401100000,SW 414,Residential,24960,0,24960,104335,0,129295
143435401200000,SW 414,Residential,28243,0,28243,102194,0,130437
143435401300000,SW 414,Residential,29700,0,29700,121346,0,151046
143435401400000,SW 414,Residential,34300,0,34300,103124,0,137424
143435401500000,SW 414,Residential,25644,0,25644,114374,0,140018
143435401600000,SW 414,Residential,25600,0,25600,117431,0,143031
143435401700000,SW 414,Residential,25380,0,25380,150175,0,175555
143435401800000,SW 414,Residential,26516,0,26516,94364,0,120880
143435401900000,SW 414,Residential,25600,0,25600,105717,0,131317
143435402000000,SW 414,Residential,25600,0,25600,89120,0,114720
143435402100000,SW 414,Residential,25600,0,25600,111242,0,136842
143435402200000,SW 414,Residential,28045,0,28045,111392,0,139437
143437600100000,SW 410,Residential,17850,0,17850,118528,0,136378
143437600200000,SW 410,Residential,17850,0,17850,70185,0,88035
143437600300000,SW 410,Residential,17850,0,17850,56471,0,74321
143437600400000,SW 410,Residential,17850,0,17850,67014,0,84864
143437600500000,SW 410,Residential,17850,0,17850,122087,0,139937
143437600600000,SW 410,Residential,21420,0,21420,38007,0,59427
143437600700000,SW 410,Residential,21420,0,21420,80084,0,101504
143437600800000,SW 410,Residential,21420,0,21420,47615,0,69035
143437600900000,SW 410,Residential,17850,0,17850,65788,0,83638
143437601000000,SW 410,Residential,17850,0,17850,60843,0,78693
143437601100000,SW 410,Residential,17850,0,17850,89983,0,107833
143437601200000,SW 410,Residential,21420,0,21420,50881,0,72301
143437601300000,SW 410,Residential,17850,0,17850,48410,0,66260
143437601400000,SW 410,Residential,17850,0,17850,66411,0,84261
143437601500000,SW 410,Residential,17850,0,17850,40801,0,58651
143437601600000,SW 410,Residential,17850,0,17850,69611,0,87461
143437601700000,SW 410,Residential,17850,0,17850,42887,0,60737
143437601800000,SW 410,Residential,17850,0,17850,103663,0,121513
143437601900000,SW 410,Residential,17850,0,17850,126267,0,144117
143437602000000,SW 410,Residential,17850,0,17850,59486,0,77336
143437602100000,SW 410,Residential,17850,0,17850,131482,0,149332
143437602200000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143437700100000,SW 410,Residential,17850,0,17850,67535,0,85385
143437700200000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143437700300000,SW 410,Residential,20849,0,20849,72718,0,93567
143437700400000,SW 410,Residential,17850,0,17850,92351,0,110201
143437700500000,SW 410,Residential,17850,0,17850,38743,0,56593
143437700600000,SW 410,Residential,17850,0,17850,56336,0,74186
143437700700000,SW 410,Residential,17850,0,17850,55688,0,73538
143437700800000,SW 410,Residential,17850,0,17850,0,0,17850
143437700900000,SW 410,Residential,21420,0,21420,113244,0,134664
143437701000000,SW 410,Residential,21420,0,21420,58989,0,80409
143437701100000,SW 410,Residential,17850,0,17850,63677,0,81527
143437701200000,SW 410,Residential,21420,0,21420,39915,0,61335
143437701300000,SW 410,Residential,21420,0,21420,42432,0,63852
143437701400000,SW 410,Residential,17850,0,17850,56159,0,74009
143437701500000,SW 410,Residential,17850,0,17850,40873,0,58723
143437701600000,SW 410,Residential,17850,0,17850,70435,0,88285
143437701700000,SW 410,Residential,17850,0,17850,62997,0,80847
143437701800000,SW 410,Residential,17850,0,17850,98792,0,116642
143437701900000,SW 410,Residential,17850,0,17850,66045,0,83895
143437702000000,SW 410,Residential,17850,0,17850,76935,0,94785
143437702100000,SW 410,Residential,17850,0,17850,69488,0,87338
143437702200000,SW 410,Residential,17850,0,17850,83481,0,101331
143437702300000,SW 410,Residential,17850,0,17850,76218,0,94068
143440100100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143440200100000,SW 411,Residential,53125,0,53125,102589,0,155714
143440300100000,SW 411,Residential,5000,0,5000,1380,0,6380
143440300200000,SW 411,Residential,11750,0,11750,0,0,11750
143442600100000,SW 411,Residential,45550,0,45550,77621,0,123171
143442600200000,SW 411,Residential,33495,0,33495,6922,0,40417
143442600300000,SW 411,Residential,33495,0,33495,74199,0,107694
143442600400000,SW 411,Residential,33495,0,33495,59368,0,92863
143442600500000,SW 411,Residential,33495,0,33495,49344,0,82839
143442600600000,SW 411,Residential,33495,0,33495,70890,0,104385
143442600700000,VACANT LAND,Exempt,0,27000,27000,0,0,27000
143442600800000,SW 411,Exempt,0,35284,35284,0,116345,151629
143442600900000,SW 411,Exempt,0,33495,33495,0,90964,124459
143442601000000,VACANT LAND,Exempt,0,54000,54000,0,0,54000
143442601100000,VACANT LAND,Exempt,0,49302,49302,0,432,49734
143442601200000,VACANT LAND,Exempt,0,27815,27815,0,0,27815
143442601300000,VACANT LAND,Exempt,0,24057,24057,0,0,24057
143442700300000,SW 431,Residential,34794,0,34794,143993,0,178787
143442700400000,SW 431,Residential,32640,0,32640,139456,0,172096
143442700500000,SW 431,Residential,28000,0,28000,145931,0,173931
143442700600000,SW 431,Residential,29557,0,29557,135698,0,165255
143442700700000,SW 431,Residential,31243,0,31243,166306,0,197549
143442700800000,SW 431,Residential,29436,0,29436,169494,0,198930
143442700900000,SW 411,Residential,41752,0,41752,64108,0,105860
143442701000000,SW 411,Residential,34090,0,34090,0,0,34090
143442701100000,SW 431,Residential,28563,0,28563,147072,0,175635
143442701200000,SW 431,Residential,25716,0,25716,0,0,25716
143442701300000,SW 411,Residential,50000,0,50000,0,0,50000
143442701400000,SW 411,Residential,45800,0,45800,103686,0,149486
143442800100000,SW 411,Residential,20790,0,20790,87146,0,107936
143442800200000,SW 411,Residential,20790,0,20790,0,0,20790
143442800300000,SW 411,Residential,20790,0,20790,0,0,20790
143442800400000,SW 411,Residential,27720,0,27720,79694,0,107414
143442800500000,SW 411,Residential,27720,0,27720,86893,0,114613
143442800600000,SW 411,Residential,27720,0,27720,87692,0,115412
143442800700000,SW 411,Residential,28298,0,28298,81648,0,109946
143442800800000,SW 411,Residential,31474,0,31474,136939,0,168413
143442800900000,SW 411,Residential,26775,0,26775,131632,0,158407
143442801000000,SW 411,Residential,33916,0,33916,124925,0,158841
143442801100000,SW 411,Residential,32680,0,32680,126323,0,159003
143442801200000,SW 411,Residential,26136,0,26136,40715,0,66851
143442801300000,SW 411,Residential,27143,0,27143,117703,0,144846
143442801400000,SW 411,Residential,27720,0,27720,98831,0,126551
143442801500000,SW 411,Residential,27720,0,27720,86540,0,114260
143442801600000,SW 411,Residential,27720,0,27720,92851,0,120571
143442801700000,SW 411,Residential,37422,0,37422,38546,0,75968
143442900100000,SW 411,Residential,33495,0,33495,152325,0,185820
143442900200000,SW 411,Residential,33495,0,33495,155931,0,189426
143442900300000,SW 411,Residential,33495,0,33495,121922,0,155417
143442900400000,SW 411,Residential,35496,0,35496,83632,0,119128
143442900500000,SW 411,Residential,38592,0,38592,93495,0,132087
143442900600000,SW 411,Residential,53750,0,53750,218127,0,271877
143442900700000,SW 411,Residential,45075,0,45075,80788,0,125863
143442900800000,SW 411,Residential,33495,0,33495,98349,0,131844
143443000100000,SW 411,Residential,22176,0,22176,42062,0,64238
143443000200000,SW 411,Residential,24552,0,24552,46024,0,70576
143443000300000,SW 411,Residential,47425,0,47425,63239,0,110664
143443000500000,SW 411,Residential,28613,0,28613,0,0,28613
143443000600000,SW 411,Residential,29952,0,29952,0,0,29952
143443000700000,SW 411,Residential,29952,0,29952,0,0,29952
143443000800000,SW 411,Residential,29952,0,29952,166702,0,196654
143443000900000,SW 431,Residential,29224,0,29224,116096,0,145320
143443001000000,SW 431,Residential,33040,0,33040,144552,0,177592
143443001100000,SW 431,Residential,31640,0,31640,138234,0,169874
143443001200000,SW 431,Residential,29120,0,29120,129835,0,158955
143443001300000,SW 431,Residential,35468,0,35468,201645,0,237113
143443001400000,SW 431,Residential,37484,0,37484,186646,0,224130
143443001500000,SW 411,Residential,28351,0,28351,53712,0,82063
143443001700000,SW 431,Residential,28630,0,28630,162208,0,190838
143443001800000,SW 431,Residential,32934,0,32934,184933,0,217867
143445100100000,SW 411,Residential,42591,0,42591,97568,0,140159
143445100300000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143445100400000,SW 411,Residential,59250,0,59250,172045,0,231295
143445100500000,SW 411,Residential,45900,0,45900,92805,0,138705
143445100700000,SW 431,Residential,31214,0,31214,161721,0,192935
143445100800000,SW 431,Residential,30600,0,30600,166467,0,197067
143445101100000,SW 431,Residential,3612,0,3612,0,0,3612
143445101200000,SW 431,Residential,38420,0,38420,189506,0,227926
143445101300000,SW 431,Residential,43430,0,43430,156697,0,200127
143445101400000,SW 431,Residential,57304,0,57304,262545,0,319849
143445101500000,SW 431,Residential,42784,0,42784,0,0,42784
143445101600000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143445101700000,SW 431,Residential,28480,0,28480,149632,0,178112
143445101800000,SW 431,Residential,29760,0,29760,0,0,29760
143445200100000,SW 431,Residential,25760,0,25760,156310,0,182070
143445200200000,SW 431,Residential,33651,0,33651,153955,0,187606
143445200300000,SW 431,Residential,35968,0,35968,73276,0,109244
143445200400000,SW 431,Residential,28581,0,28581,137608,0,166189
143445200500000,SW 431,Residential,29440,0,29440,173922,0,203362
143447600100000,SW 411,Residential,47750,0,47750,62704,0,110454
143447600200000,SW 411,Residential,46875,0,46875,33861,0,80736
143447600300000,SW 411,Residential,49775,0,49775,18251,0,68026
143510100100000,SE 239,Residential,48718,0,48718,169282,0,218000
143510100200000,SE 239,Residential,86600,0,86600,109971,0,196571
143510100300000,SE 239,Residential,20,0,20,0,0,20
143510100400000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143510100500000,SE 239,Residential,45500,0,45500,93094,0,138594
143510100600000,SE 239,Residential,47980,0,47980,81777,0,129757
143512600100000,SE 239,Residential,83100,0,83100,56996,0,140096
143515100100000,SE 239,Ag Dwelling,25536,0,25536,136190,5548,167274
143515100200000,SE 239,Residential,24476,0,24476,74754,0,99230
143515100300000,SE 239,Residential,30625,0,30625,129957,0,160582
143515100400000,SE 239,Residential,11010,0,11010,0,0,11010
143515100500000,SE 239,Ag Dwelling,7643,0,7643,109708,5945,123296
143517600100000,SE 239,Ag Land,23500,0,23500,0,0,23500
143520100100000,SE 242,Residential,55760,0,55760,622,0,56382
143520100200000,SE 242,Ag Land,13575,0,13575,0,0,13575
143520100300000,SE 242,Residential,21000,0,21000,65400,0,86400
143520200100000,SE 242,Residential,35496,0,35496,96367,0,131863
143520200200000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143520200400000,SE 242,Residential,24453,0,24453,92447,0,116900
143520200700000,SE 242,Residential,35632,0,35632,92407,0,128039
143520200800000,SE 242,Residential,37500,0,37500,82012,0,119512
143520200900000,SE 242,Residential,5025,0,5025,0,0,5025
143520201000000,SE 242,Residential,42425,0,42425,203200,0,245625
143520201100000,SE 242,Residential,31977,0,31977,44379,0,76356
143520201200000,SE 242,Residential,36924,0,36924,163810,0,200734
143520201300000,SE 242,Residential,39513,0,39513,139164,0,178677
143520201400000,SE 242,Residential,18693,0,18693,0,0,18693
143520201500000,SE 242,Residential,18693,0,18693,135081,0,153774
143520201600000,SE 242,Residential,26705,0,26705,177145,0,203850
143520201700000,SE 242,Residential,34713,0,34713,81273,0,115986
143522600100000,SE 242,Residential,23000,0,23000,132434,0,155434
143522600200000,SE 242,Residential,23000,0,23000,80284,0,103284
143522600300000,SE 242,Residential,25875,0,25875,143994,0,169869
143522600400000,SE 242,Residential,26860,0,26860,88134,0,114994
143522600500000,SE 242,Residential,23426,0,23426,170981,0,194407
143522600600000,SE 242,Residential,15680,0,15680,110789,0,126469
143522600700000,SE 242,Residential,20052,0,20052,79179,0,99231
143522600800000,SE 242,Residential,13860,0,13860,96433,0,110293
143522700100000,SE 242,Residential,12980,0,12980,123013,0,135993
143522700200000,SE 242,Residential,19470,0,19470,76381,0,95851
143522700300000,SE 242,Residential,19470,0,19470,0,0,19470
143522700400000,SE 242,Residential,23364,0,23364,64284,0,87648
143522700500000,SE 242,Residential,12980,0,12980,2920,0,15900
143522800100000,SE 242,Residential,28500,0,28500,43779,0,72279
143522800200000,SE 242,Residential,7750,0,7750,0,0,7750
143522800300000,SE 242,Residential,17142,0,17142,49743,0,66885
143522800400000,SE 242,Residential,26904,0,26904,121355,0,148259
143522800500000,SE 242,Residential,26326,0,26326,143674,0,170000
143522800600000,SE 242,Residential,17700,0,17700,0,0,17700
143522800900000,SE 242,Residential,29628,0,29628,204446,0,234074
143522801000000,SE 242,Residential,29250,0,29250,196761,0,226011
143522801100000,SE 242,Residential,28500,0,28500,166767,0,195267
143522801200000,SE 242,Residential,28500,0,28500,117478,0,145978
143522801300000,SE 242,Residential,44250,0,44250,189769,0,234019
143522900100000,SE 242,Residential,27568,0,27568,57728,0,85296
143522900200000,SE 242,Residential,13712,0,13712,0,0,13712
143522900300000,SE 242,Residential,4460,0,4460,2394,0,6854
143522900400000,SE 242,Residential,9086,0,9086,63095,0,72181
143522900500000,SE 242,Residential,12980,0,12980,139744,0,152724
143522900600000,SE 242,Residential,27472,0,27472,121997,0,149469
143522900700000,SE 242,Residential,2900,0,2900,3668,0,6568
143522900800000,SE 242,Residential,20944,0,20944,118646,0,139590
143522900900000,SE 242,Residential,22517,0,22517,53390,0,75907
143522901000000,SE 242,Residential,22738,0,22738,2416,0,25154
143522901100000,SE 242,Residential,11700,0,11700,91742,0,103442
143522901200000,SE 242,Residential,11700,0,11700,118429,0,130129
143522901300000,SE 242,Residential,17708,0,17708,0,0,17708
143522901400000,SE 242,Residential,13024,0,13024,131614,0,144638
143522901500000,SE 242,Residential,14040,0,14040,149833,0,163873
143525100100000,SE 242,Residential,12870,0,12870,0,0,12870
143525100200000,SE 242,Residential,14610,0,14610,92490,0,107100
143525100300000,SE 242,Residential,10500,0,10500,92987,0,103487
143525100400000,SE 242,Residential,10500,0,10500,93904,0,104404
143525200100000,SE 242,Residential,19997,0,19997,93055,0,113052
143525300100000,SE 242,Residential,9000,0,9000,29171,0,38171
143525400100000,SE 242,Residential,33925,0,33925,152302,0,186227
143525400200000,SE 242,Ag Dwelling,25601,0,25601,32967,2506,61074
143525400300000,SE 242,Ag Land,10864,0,10864,0,0,10864
143525400400000,SE 242,Residential,3982,0,3982,0,0,3982
143525400500000,SE 242,Residential,5974,0,5974,92556,0,98530
143525400600000,SE 242,Residential,5974,0,5974,2163,0,8137
143525401000000,SE 242,Residential,8850,0,8850,90811,0,99661
143525401100000,SE 242,Residential,8850,0,8850,55924,0,64774
143525401200000,SE 242,Residential,8850,0,8850,70554,0,79404
143525401300000,SE 242,Residential,8850,0,8850,50674,0,59524
143525401400000,SE 242,Residential,13748,0,13748,0,0,13748
143525401500000,VACANT LAND,Commercial,0,1798,1798,0,0,1798
143525401600000,SE 242,Residential,13275,0,13275,83188,0,96463
143527600100000,SE 242,Ag Land,3757,0,3757,0,0,3757
143527600200000,SE 242,Ag Land,8283,0,8283,0,0,8283
143527700100000,SE 242,Residential,14926,0,14926,126960,0,141886
143527700200000,SE 242,Residential,23600,0,23600,181523,0,205123
143527700300000,SE 242,Residential,20800,0,20800,104115,0,124915
143527700400000,SE 242,Residential,21800,0,21800,46225,0,68025
143527700500000,SE 242,Residential,13560,0,13560,77160,0,90720
143527700600000,SE 242,Residential,13920,0,13920,0,0,13920
143527700700000,SE 242,Residential,30200,0,30200,211387,0,241587
143527700800000,SE 242,Residential,31025,0,31025,144434,0,175459
143527700900000,SE 242,Residential,31625,0,31625,120453,0,152078
143527701000000,SE 242,Residential,15262,0,15262,0,0,15262
143527701100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143527701200000,SE 242,Residential,10620,0,10620,68758,0,79378
143527701300000,SE 242,Residential,8850,0,8850,0,0,8850
143527701400000,SE 242,Residential,9562,0,9562,125430,0,134992
143527701500000,SE 242,Residential,10800,0,10800,131620,0,142420
143527701600000,SE 242,Residential,21600,0,21600,37245,0,58845
143527701700000,SE 242,Residential,10737,0,10737,84988,0,95725
143527701800000,SE 242,Residential,21060,0,21060,77026,0,98086
143527701900000,SE 242,Residential,9990,0,9990,85619,0,95609
143527702000000,SE 242,Residential,16050,0,16050,38069,0,54119
143530100100000,SE 242,Residential,21999,0,21999,93292,0,115291
143530100200000,SE 242,Residential,15930,0,15930,144153,0,160083
143530100300000,SE 242,Residential,9270,0,9270,69830,0,79100
143530100400000,SE 242,Residential,8820,0,8820,87119,0,95939
143530100500000,SE 242,Residential,9103,0,9103,59725,0,68828
143530100600000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530100700000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530100800000,SE 242,Residential,6606,0,6606,69784,0,76390
143530100900000,SE 242,Residential,8518,0,8518,103438,0,111956
143530200100000,SE 242,Residential,8950,0,8950,73022,0,81972
143530200200000,SE 242,Residential,6184,0,6184,57069,0,63253
143530200300000,SE 242,Residential,6184,0,6184,47805,0,53989
143530200400000,SE 242,Residential,6184,0,6184,45766,0,51950
143530200500000,SE 242,Residential,9562,0,9562,0,0,9562
143530200600000,SE 242,Residential,7459,0,7459,45774,0,53233
143530200700000,SE 242,Residential,7459,0,7459,68197,0,75656
143530200800000,SE 242,Residential,7459,0,7459,58362,0,65821
143530200900000,SE 242,Residential,6375,0,6375,54720,0,61095
143530201000000,SE 242,Residential,1275,0,1275,0,0,1275
143530201100000,SE 242,Residential,6375,0,6375,59846,0,66221
143530201200000,SE 242,Residential,1275,0,1275,0,0,1275
143530201300000,SE 242,Residential,6375,0,6375,46530,0,52905
143530201400000,SE 242,Residential,1275,0,1275,0,0,1275
143530201500000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530201600000,SE 242,Residential,1275,0,1275,0,0,1275
143530201700000,SE 242,Residential,6375,0,6375,47488,0,53863
143530201800000,SE 242,Residential,1275,0,1275,0,0,1275
143530201900000,SE 242,Residential,7020,0,7020,1318,0,8338
143530202100000,SE 242,Residential,5265,0,5265,71052,0,76317
143530202200000,SE 242,Residential,4387,0,4387,0,0,4387
143530202300000,SE 242,Residential,4387,0,4387,0,0,4387
143530202400000,SE 242,Residential,5000,0,5000,0,0,5000
143530202500000,SE 242,Residential,4387,0,4387,0,0,4387
143530202600000,SE 242,Residential,6318,0,6318,17742,0,24060
143530202700000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530202800000,SE 242,Residential,5000,0,5000,0,0,5000
143530202900000,SE 242,Residential,6318,0,6318,22505,0,28823
143530203000000,SE 242,Residential,8950,0,8950,18295,0,27245
143530203100000,SE 242,Residential,11188,0,11188,69431,0,80619
143530203200000,SE 242,Residential,8950,0,8950,47839,0,56789
143530203300000,SE 242,Residential,7459,0,7459,39329,0,46788
143530203400000,SE 242,Residential,7459,0,7459,26074,0,33533
143530203500000,SE 242,Residential,7459,0,7459,59013,0,66472
143530203600000,SE 242,Residential,7459,0,7459,65565,0,73024
143530300100000,SE 242,Residential,17442,0,17442,57312,0,74754
143530300300000,SE 242,Residential,13081,0,13081,0,0,13081
143530300400000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530300500000,SE 242,Residential,7267,0,7267,35759,0,43026
143530300600000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530300700000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530300800000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530300900000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530301000000,SE 242,Residential,5130,0,5130,21896,0,27026
143530301100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530301200000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530301500000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530301600000,SE 242,Residential,6156,0,6156,60292,0,66448
143530301700000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530301800000,SE 242,Residential,9234,0,9234,89567,0,98801
143530301900000,SE 242,Residential,5130,0,5130,0,0,5130
143530302000000,SE 242,Residential,7267,0,7267,29463,0,36730
143530302100000,SE 242,Residential,7267,0,7267,52763,0,60030
143530302200000,SE 242,Residential,7267,0,7267,0,0,7267
143530302300000,SE 242,Residential,10901,0,10901,0,0,10901
143530302400000,SE 242,Residential,10901,0,10901,0,0,10901
143530302500000,SE 242,Residential,5130,0,5130,1693,0,6823
143530400100000,SE 242,Residential,5085,0,5085,37590,0,42675
143530400200000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530400300000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530400400000,SE 242,Residential,5085,0,5085,23902,0,28987
143530400500000,SE 242,Residential,6102,0,6102,38120,0,44222
143530400600000,SE 242,Residential,6102,0,6102,62535,0,68637
143530400700000,SE 242,Residential,5085,0,5085,39243,0,44328
143530400800000,SE 242,Residential,7627,0,7627,0,0,7627
143530400900000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530401000000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530401100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530401200000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143530401300000,SE 242,Residential,4198,0,4198,0,0,4198
143530401400000,SE 242,Residential,6719,0,6719,72099,0,78818
143530401500000,SE 242,Residential,4237,0,4237,0,0,4237
143532600100000,SE 242,Residential,7522,0,7522,69558,0,77080
143532600200000,SE 242,Residential,7522,0,7522,67223,0,74745
143532600300000,SE 242,Residential,7522,0,7522,100815,0,108337
143532600400000,SE 242,Residential,7522,0,7522,67974,0,75496
143532600500000,SE 242,Residential,11283,0,11283,74410,0,85693
143532600600000,SE 242,Residential,7522,0,7522,33141,0,40663
143532600900000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143532601000000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143532601100000,SE 242,Residential,4995,0,4995,32111,0,37106
143532601200000,SE 242,Residential,5000,0,5000,0,0,5000
143532601300000,SE 242,Residential,9027,0,9027,75077,0,84104
143532700100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143532700200000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143532700300000,CENTRALLY ASSESSED,Other,0,0,0,0,0,0
143535100100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143537700100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143540100100000,SE 242,Ag Dwelling,38926,0,38926,94364,3504,136794
143540100200000,SE 242,Residential,37050,0,37050,77278,0,114328
143540100300000,SE 242,Residential,22800,0,22800,173683,0,196483
143540100400000,SE 242,Residential,1243,0,1243,0,0,1243
143542600100000,SE 242,Ag Dwelling,13869,0,13869,102884,0,116753
143542700100000,SE 242,Residential,17460,0,17460,0,0,17460
143542700200000,SE 242,Residential,14232,0,14232,81619,0,95851
143542700300000,SE 242,Residential,14007,0,14007,90993,0,105000
143542700400000,SE 242,Residential,10035,0,10035,75747,0,85782
143542700500000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143542700600000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143542700800000,SE 242,Residential,19501,0,19501,0,0,19501
143542700900000,SE 242,Residential,21800,0,21800,71162,0,92962
143542701000000,SE 242,Residential,21800,0,21800,136492,0,158292
143542701100000,SE 242,Residential,17440,0,17440,0,0,17440
143542701200000,SE 242,Residential,12208,0,12208,0,0,12208
143542701300000,SE 242,Residential,12208,0,12208,103417,0,115625
143542701400000,SE 242,Residential,17440,0,17440,103057,0,120497
143542701500000,SE 242,Residential,21840,0,21840,65206,0,87046
143542701600000,SE 242,Residential,24619,0,24619,0,0,24619
143542701700000,SE 242,Residential,20411,0,20411,0,0,20411
143542701800000,SE 242,Residential,30500,0,30500,85349,0,115849
143542701900000,SE 242,Residential,30000,0,30000,280317,0,310317
143542702000000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143542702100000,SE 242,Residential,15043,0,15043,149553,0,164596
143542702200000,SE 242,Residential,14216,0,14216,0,0,14216
143542702300000,SE 242,Residential,15618,0,15618,151741,0,167359
143542702400000,SE 242,Residential,15752,0,15752,112911,0,128663
143542702500000,SE 242,Residential,14216,0,14216,0,0,14216
143542702600000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143542702700000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143545100100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143545200100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143547600100000,SE 242,Ag Dwelling,38260,0,38260,102928,7166,148354
143547700100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143547700200000,CENTRALLY ASSESSED,Other,0,0,0,0,0,0
143640200100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
143647600200000,FLAT PARKING,Commercial,0,257796,257796,0,57420,315216
143647600300000,VACANT LAND,Commercial,0,151200,151200,0,0,151200
143647700100000,CITY PROPERTY,Exempt,0,0,0,0,0,0
151815100400000,SE 244,Residential,159000,0,159000,0,0,159000
151815100500000,SE 244,Residential,92000,0,92000,0,0,92000
151815100600000,SE 244,Residential,247500,0,247500,0,0,247500
151815100700000,SE 244,Residential,209250,0,209250,0,0,209250
151815100800000,SE 244,Residential,294000,0,294000,663776,0,957776
151815100900000,SE 244,Residential,121500,0,121500,664451,0,785951
151822600900000,SE 244,Residential,70000,0,70000,0,0,70000
151822601000000,SE 244,Residential,94050,0,94050,0,0,94050
151822601100000,SE 244,Residential,103128,0,103128,421872,0,525000
151822601200000,VACANT LAND,Commercial,0,64260,64260,0,0,64260
151822601202000,ANTENNAS/TOWERS(BLL),Commercial,0,0,0,0,287210,287210
151822601300000,SE 244,Residential,65000,0,65000,0,0,65000
151822601400000,SE 244,Residential,85957,0,85957,95363,0,181320
151822601500000,SE 244,Residential,86982,0,86982,372414,0,459396
151822601600000,SE 244,Residential,68000,0,68000,0,0,68000
151822700100000,SE 244,Residential,55000,0,55000,0,0,55000
151822700400000,SE 244,Residential,60000,0,60000,0,0,60000
151822700500000,SE 244,Residential,80080,0,80080,429280,0,509360
151822700600000,SE 244,Residential,82538,0,82538,357962,0,440500
151822700700000,SE 244,Residential,81717,0,81717,434560,0,516277
151822700800000,SE 244,Residential,81703,0,81703,469209,0,550912
151822700900000,SE 244,Residential,78663,0,78663,460660,0,539323
151822701000000,SE 244,Residential,168939,0,168939,1028712,0,1197651
151825100500000,SE 244,Residential,55000,0,55000,0,0,55000
151825100600000,SE 244,Residential,151850,0,151850,498774,0,650624
151825100700000,SE 244,Residential,86487,0,86487,461828,0,548315
151825100800000,SE 244,Residential,5220,0,5220,0,0,5220
151827600200000,SE 244,Residential,112000,0,112000,0,0,112000
151827600300000,SE 244,Residential,112000,0,112000,404417,0,516417
151827600400000,SE 244,Residential,119200,0,119200,0,0,119200
151827600500000,SE 244,Residential,98400,0,98400,0,0,98400
151827600800000,SE 244,Residential,161250,0,161250,0,0,161250
151827600900000,SE 205,Residential,128250,0,128250,0,0,128250
151827601000000,SE 244,Residential,160000,0,160000,627888,0,787888
151827601100000,SE 244,Residential,160000,0,160000,522458,0,682458
151827601200000,SE 244,Residential,0,0,0,0,0,0
151827700100000,SE 244,Residential,120000,0,120000,0,0,120000
151827700200000,SE 244,Residential,88000,0,88000,497884,0,585884
151827700300000,SE 244,Residential,108000,0,108000,0,0,108000
151827700400000,SE 244,Residential,106200,0,106200,506973,0,613173
151827700500000,SE 244,Residential,106200,0,106200,0,0,106200
151827700600000,SE 244,Residential,108000,0,108000,0,0,108000
151827700700000,SE 244,Residential,106200,0,106200,544470,0,650670
151827700800000,SE 244,Residential,121500,0,121500,0,0,121500
151827700900000,SE 244,Residential,149000,0,149000,0,0,149000
151827701000000,SE 244,Residential,149000,0,149000,0,0,149000
151827701100000,SE 244,Residential,145000,0,145000,0,0,145000
