GIS_Number_valuations,Map_Name_valuations,Class_valuations,2013 Land Res,2013 Land Comm,2013 Total Land,2013 Dwlg,2013 Improv,2013 Total
142715301200000,SE 237,RESIDENTIAL,8000,0,8000,27055,0,35055
142715301300000,SE 237,RESIDENTIAL,12000,0,12000,14021,0,26021
142715301400000,SE 237,RESIDENTIAL,12000,0,12000,30781,0,42781
142715400100000,SE 237,RESIDENTIAL,23200,0,23200,55143,0,78343
142715400200000,SE 237,RESIDENTIAL,5400,0,5400,16340,0,21740
142715400300000,OFFICE,EXEMPT,0,14580,14580,0,23553,38133
142715400400000,CHURCH,EXEMPT,0,34020,34020,0,88,34108
142715400500000,SE 237,RESIDENTIAL,19200,0,19200,0,0,19200
142715500100000,SE 237,RESIDENTIAL,8800,0,8800,70355,0,79155
142715500200000,SE 237,RESIDENTIAL,8800,0,8800,78609,0,87409
142715500300000,SE 237,RESIDENTIAL,8800,0,8800,66194,0,74994
142715500400000,SE 237,RESIDENTIAL,10000,0,10000,77360,0,87360
142715500500000,SE 237,RESIDENTIAL,10000,0,10000,77968,0,87968
142715500600000,SE 237,RESIDENTIAL,10000,0,10000,73554,0,83554
142715500700000,SE 237,RESIDENTIAL,12000,0,12000,75960,0,87960
142715500800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142715500900000,SE 237,RESIDENTIAL,10000,0,10000,0,0,10000
142715501000000,SE 237,RESIDENTIAL,10000,0,10000,0,0,10000
142715501100000,SE 237,RESIDENTIAL,10000,0,10000,0,0,10000
142715501200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142715600100000,SE 237,RESIDENTIAL,10000,0,10000,48462,0,58462
142715600200000,SE 237,RESIDENTIAL,10000,0,10000,47364,0,57364
142715600300000,SE 237,RESIDENTIAL,12000,0,12000,33674,0,45674
142715600400000,SE 237,RESIDENTIAL,10000,0,10000,34729,0,44729
142715600500000,SE 237,RESIDENTIAL,10000,0,10000,44475,0,54475
142715600600000,SE 237,RESIDENTIAL,11200,0,11200,38613,0,49813
142715600700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142715700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142717600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142720100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142720100200000,SE 237,RESIDENTIAL,9750,0,9750,0,0,9750
142720100300000,SE 237,RESIDENTIAL,9600,0,9600,63247,0,72847
142720100400000,SE 237,RESIDENTIAL,7842,0,7842,47209,0,55051
142720100500000,SE 237,RESIDENTIAL,10200,0,10200,48894,0,59094
142720100600000,SE 237,RESIDENTIAL,8000,0,8000,76994,0,84994
142720100700000,SE 237,RESIDENTIAL,8000,0,8000,64018,0,72018
142720100800000,CEMETERY,EXEMPT,0,0,0,0,0,0
142720200100000,SE 237,RESIDENTIAL,8000,0,8000,77925,0,85925
142720200200000,SE 237,RESIDENTIAL,8000,0,8000,34132,0,42132
142720200300000,SE 237,RESIDENTIAL,8000,0,8000,68667,0,76667
142720200400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142720200500000,SE 237,RESIDENTIAL,8000,0,8000,0,0,8000
142720200600000,SE 237,RESIDENTIAL,8000,0,8000,37437,0,45437
142720200700000,SE 237,RESIDENTIAL,7920,0,7920,43690,0,51610
142720200800000,SE 237,RESIDENTIAL,9504,0,9504,54657,0,64161
142720200900000,SE 237,RESIDENTIAL,7920,0,7920,54784,0,62704
142720201000000,SE 237,RESIDENTIAL,9052,0,9052,74603,0,83655
142720201100000,SE 237,RESIDENTIAL,7920,0,7920,30690,0,38610
142720201200000,SE 237,RESIDENTIAL,7719,0,7719,68684,0,76403
142720201300000,SE 237,RESIDENTIAL,7920,0,7920,88081,0,96001
142720201400000,SE 237,RESIDENTIAL,8000,0,8000,57686,0,65686
142720201500000,SE 237,RESIDENTIAL,8000,0,8000,57822,0,65822
142720201600000,SE 237,RESIDENTIAL,8000,0,8000,81660,0,89660
142720201700000,SE 237,RESIDENTIAL,8170,0,8170,33213,0,41383
142720201800000,SE 237,RESIDENTIAL,8550,0,8550,66717,0,75267
142720201900000,SE 237,RESIDENTIAL,7000,0,7000,50418,0,57418
142720202000000,SE 237,RESIDENTIAL,8000,0,8000,34768,0,42768
142720202100000,SE 237,RESIDENTIAL,8000,0,8000,61428,0,69428
142720202200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142720202300000,SE 237,RESIDENTIAL,11790,0,11790,37879,0,49669
142720300100000,SCHOOL,EXEMPT,0,47002,47002,0,42070,89072
142720300200000,AUTO REPAIR/SALES,COMMERCIAL,0,71934,71934,0,122245,194179
142720300202000,BILLBOARD(BLL),COMMERCIAL,0,0,0,0,14469,14469
142720300300000,FLAT PARKING,COMMERCIAL,0,95905,95905,0,16328,112233
142720300400000,FLAT PARKING,COMMERCIAL,0,13440,13440,0,3920,17360
142720300500000,FLAT PARKING,COMMERCIAL,0,5508,5508,0,0,5508
142720300600000,SMALL RETAIL,COMMERCIAL,0,24510,24510,0,109598,134108
142720300700000,SE 237,RESIDENTIAL,7600,0,7600,25609,0,33209
142720300800000,HOSPITAL,EXEMPT,0,7448,7448,0,0,7448
142720300900000,HOSPITAL,EXEMPT,0,13608,13608,0,0,13608
142720301000000,HOSPITAL,EXEMPT,0,5880,5880,0,0,5880
142720301100000,HOSPITAL,EXEMPT,0,5880,5880,0,0,5880
142720301200000,HOSPITAL,EXEMPT,0,6174,6174,0,0,6174
142720301300000,HOSPITAL,EXEMPT,0,5586,5586,0,0,5586
142720301400000,HOSPITAL,EXEMPT,0,2352,2352,0,0,2352
142720301500000,SE 237,RESIDENTIAL,13500,0,13500,123838,0,137338
142720301600000,SE 237,RESIDENTIAL,5200,0,5200,43174,0,48374
142720301700000,SE 237,RESIDENTIAL,5200,0,5200,37145,0,42345
142720301800000,SE 237,RESIDENTIAL,4950,0,4950,42158,0,47108
142720301900000,SE 237,RESIDENTIAL,6204,0,6204,41230,0,47434
142720302000000,SE 237,RESIDENTIAL,5800,0,5800,51957,0,57757
142720302100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142720302200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142720302300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142720302400000,SE 237,RESIDENTIAL,5840,0,5840,0,0,5840
142720302500000,SE 237,RESIDENTIAL,8240,0,8240,134566,0,142806
142720302600000,SE 237,RESIDENTIAL,7743,0,7743,0,0,7743
142720302700000,SE 237,RESIDENTIAL,12000,0,12000,133401,0,145401
142720302800000,SE 237,RESIDENTIAL,12000,0,12000,44639,0,56639
142720302900000,SE 237,RESIDENTIAL,6000,0,6000,54135,0,60135
142720303000000,SE 237,RESIDENTIAL,6000,0,6000,50948,0,56948
142720303100000,SE 237,RESIDENTIAL,6000,0,6000,42357,0,48357
142720303200000,SE 237,RESIDENTIAL,6000,0,6000,45149,0,51149
142720303300000,SE 237,RESIDENTIAL,8400,0,8400,0,0,8400
142720303400000,SE 237,RESIDENTIAL,8680,0,8680,0,0,8680
142720303500000,RESTAURANT,COMMERCIAL,0,43520,43520,0,48516,92036
142720400100000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142720400200000,SE 237,RESIDENTIAL,6000,0,6000,0,0,6000
142720400300000,SE 237,RESIDENTIAL,6000,0,6000,111431,0,117431
142720400400000,SE 237,RESIDENTIAL,6000,0,6000,55591,0,61591
142720400500000,SE 237,RESIDENTIAL,6000,0,6000,57047,0,63047
142720400600000,SE 237,RESIDENTIAL,8000,0,8000,60544,0,68544
142720400700000,DAY CARE CENTER,COMMERCIAL,0,8467,8467,0,58352,66819
142720400800000,SE 237,RESIDENTIAL,8000,0,8000,65517,0,73517
142720400900000,SE 237,RESIDENTIAL,8000,0,8000,51794,0,59794
142720401000000,SE 237,RESIDENTIAL,8000,0,8000,44917,0,52917
142720401100000,SE 237,RESIDENTIAL,8000,0,8000,60529,0,68529
142720401200000,SE 237,RESIDENTIAL,8000,0,8000,61998,0,69998
142720401300000,SE 237,RESIDENTIAL,9600,0,9600,62790,0,72390
142720401400000,SE 237,RESIDENTIAL,7650,0,7650,44562,0,52212
142720401500000,SE 237,RESIDENTIAL,2766,0,2766,0,0,2766
142720401600000,SE 237,RESIDENTIAL,12460,0,12460,86739,0,99199
142720401800000,SE 237,RESIDENTIAL,8000,0,8000,85597,0,93597
142720401900000,SE 237,RESIDENTIAL,8000,0,8000,0,0,8000
142720402000000,SE 237,RESIDENTIAL,7637,0,7637,111473,0,119110
142720402100000,SE 237,RESIDENTIAL,8000,0,8000,55880,0,63880
142720402200000,SE 237,RESIDENTIAL,8071,0,8071,65753,0,73824
142720402300000,SE 237,RESIDENTIAL,8000,0,8000,71454,0,79454
142720402400000,SE 237,RESIDENTIAL,8000,0,8000,48969,0,56969
142720402500000,SE 237,RESIDENTIAL,8000,0,8000,78225,0,86225
142720402600000,CONVERSION,COMMERCIAL,0,9072,9072,0,42387,51459
142720402700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142720500100000,SE 237,RESIDENTIAL,8208,0,8208,111599,0,119807
142720600100000,SE 237,RESIDENTIAL,8400,0,8400,119362,0,127762
142720600200000,SE 237,RESIDENTIAL,8246,0,8246,118548,0,126794
142720600300000,SE 237,RESIDENTIAL,6000,0,6000,74237,0,80237
142720600400000,SE 237,RESIDENTIAL,6000,0,6000,63213,0,69213
142720600500000,SE 237,RESIDENTIAL,8400,0,8400,63030,0,71430
142720600600000,SE 237,RESIDENTIAL,8400,0,8400,53096,0,61496
142720600700000,SE 237,RESIDENTIAL,8400,0,8400,107404,0,115804
142720600800000,SE 237,RESIDENTIAL,8100,0,8100,46813,0,54913
142720600900000,SE 237,RESIDENTIAL,8000,0,8000,79073,0,87073
142720601000000,SE 237,RESIDENTIAL,7000,0,7000,99095,0,106095
142720601100000,SE 237,RESIDENTIAL,6735,0,6735,60234,0,66969
142720601200000,SE 237,RESIDENTIAL,8400,0,8400,72527,0,80927
142720601300000,SE 237,RESIDENTIAL,8000,0,8000,57911,0,65911
142720601400000,SE 237,RESIDENTIAL,8177,0,8177,77198,0,85375
142720601500000,SE 237,RESIDENTIAL,3823,0,3823,30314,0,34137
142720601600000,SMALL RETAIL,COMMERCIAL,0,11978,11978,0,54479,66457
142720601700000,SE 237,RESIDENTIAL,5236,0,5236,18344,0,23580
142720601800000,SE 237,RESIDENTIAL,4200,0,4200,44371,0,48571
142720601900000,SE 237,RESIDENTIAL,5600,0,5600,61058,0,66658
142720602000000,SE 237,RESIDENTIAL,8917,0,8917,71506,0,80423
142720602300000,SE 237,RESIDENTIAL,8000,0,8000,77117,0,85117
142720602400000,SE 237,RESIDENTIAL,7400,0,7400,57965,0,65365
142720602500000,SE 237,RESIDENTIAL,7876,0,7876,54355,0,62231
142720602600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142720602700000,SE 237,RESIDENTIAL,8500,0,8500,0,0,8500
142720602800000,SE 237,RESIDENTIAL,8000,0,8000,63296,0,71296
142720602900000,SE 237,RESIDENTIAL,8000,0,8000,112000,0,120000
142720603000000,SE 237,RESIDENTIAL,6000,0,6000,64420,0,70420
142720603100000,SE 237,RESIDENTIAL,6000,0,6000,69642,0,75642
142720603200000,SE 237,RESIDENTIAL,11520,0,11520,46329,0,57849
142720700100000,SE 237,RESIDENTIAL,6000,0,6000,39467,0,45467
142720700200000,SE 237,RESIDENTIAL,6000,0,6000,49935,0,55935
142720700300000,SE 237,RESIDENTIAL,8000,0,8000,39654,0,47654
142720700400000,SE 237,RESIDENTIAL,8000,0,8000,0,0,8000
142720700500000,SE 237,RESIDENTIAL,8022,0,8022,47752,0,55774
142720700600000,SE 237,RESIDENTIAL,8000,0,8000,60444,0,68444
142720700700000,SE 237,RESIDENTIAL,8256,0,8256,45718,0,53974
142720700800000,SE 237,RESIDENTIAL,6840,0,6840,72229,0,79069
142720700900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142720701000000,SE 237,RESIDENTIAL,11185,0,11185,69858,0,81043
142720701100000,SE 237,RESIDENTIAL,8000,0,8000,58047,0,66047
142720701200000,SE 237,RESIDENTIAL,8000,0,8000,117171,0,125171
142720701300000,SE 237,RESIDENTIAL,8000,0,8000,71133,0,79133
142720701400000,SE 237,RESIDENTIAL,8000,0,8000,121844,0,129844
142720701500000,SE 237,RESIDENTIAL,8000,0,8000,121844,0,129844
142720701600000,SE 237,RESIDENTIAL,8000,0,8000,127053,0,135053
142720701700000,SE 237,RESIDENTIAL,8000,0,8000,117155,0,125155
142720701800000,SE 237,RESIDENTIAL,8000,0,8000,44130,0,52130
142720701900000,SE 237,RESIDENTIAL,8000,0,8000,55739,0,63739
142720702000000,SE 237,RESIDENTIAL,3040,0,3040,0,0,3040
142720702100000,SMALL RETAIL,COMMERCIAL,0,7700,7700,0,21888,29588
142720702200000,SE 237,RESIDENTIAL,7839,0,7839,52919,0,60758
142720702300000,SE 237,RESIDENTIAL,4800,0,4800,0,0,4800
142720702400000,SE 237,RESIDENTIAL,4800,0,4800,67863,0,72663
142720702500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142720702600000,SE 237,RESIDENTIAL,8000,0,8000,62616,0,70616
142720702700000,SE 237,RESIDENTIAL,8000,0,8000,0,0,8000
142720800100000,SE 237,RESIDENTIAL,6300,0,6300,49457,0,55757
142720800200000,SE 237,RESIDENTIAL,6000,0,6000,60836,0,66836
142720801100000,SE 237,RESIDENTIAL,7867,0,7867,100141,0,108008
142720801200000,SE 237,RESIDENTIAL,8000,0,8000,91951,0,99951
142720801300000,SE 237,RESIDENTIAL,8400,0,8400,118333,0,126733
142720801400000,SE 237,RESIDENTIAL,8400,0,8400,99013,0,107413
142720801500000,SE 237,RESIDENTIAL,8400,0,8400,92142,0,100542
142720801600000,SE 237,RESIDENTIAL,8600,0,8600,113686,0,122286
142722700100000,OFFICE; MED; CTRL CR,COMMERCIAL,0,398430,398430,0,1076887,1475317
142722700200000,FLAT PARKING,COMMERCIAL,0,46400,46400,0,2320,48720
142722700300000,OFFICE; MED; CTRL CR,COMMERCIAL,0,326200,326200,0,2114944,2441144
142722900100000,SE 237,RESIDENTIAL,8208,0,8208,40127,0,48335
142722900200000,SE 237,RESIDENTIAL,7440,0,7440,98761,0,106201
142722900300000,SE 237,RESIDENTIAL,6200,0,6200,74744,0,80944
142722900400000,SE 237,RESIDENTIAL,4980,0,4980,47667,0,52647
142722900500000,SE 237,RESIDENTIAL,4980,0,4980,39540,0,44520
142722900600000,VACANT LAND,COMMERCIAL,0,11812,11812,0,0,11812
142722900700000,SE 237,RESIDENTIAL,8000,0,8000,84531,0,92531
142722900800000,SE 237,RESIDENTIAL,7000,0,7000,65528,0,72528
142722900900000,SE 237,RESIDENTIAL,8000,0,8000,113741,0,121741
142722901000000,SE 237,RESIDENTIAL,7221,0,7221,86672,0,93893
142722901100000,CHURCH,EXEMPT,0,2703,2703,0,30141,32844
142722901400000,SE 237,RESIDENTIAL,7440,0,7440,45982,0,53422
142722901500000,SE 237,RESIDENTIAL,6000,0,6000,80673,0,86673
142722901600000,SE 237,RESIDENTIAL,6000,0,6000,54614,0,60614
142722902000000,SE 237,RESIDENTIAL,8200,0,8200,103130,0,111330
142722902100000,SE 237,RESIDENTIAL,8000,0,8000,102147,0,110147
142722902200000,SE 237,RESIDENTIAL,8000,0,8000,94820,0,102820
142722902400000,VACANT LAND,RESIDENTIAL,720,0,720,0,0,720
142722902500000,SE 237,RESIDENTIAL,8208,0,8208,100361,0,108569
142723000100000,FLAT PARKING,COMMERCIAL,0,251640,251640,0,48460,300100
142723000200000,HOSPITAL,EXEMPT,0,230580,230580,0,87671,318251
142723000300000,HOSPITAL,EXEMPT,0,10195,10195,0,4656,14851
142723000400000,HOSPITAL,EXEMPT,0,10195,10195,0,4656,14851
142723000500000,FLAT PARKING,COMMERCIAL,0,40027,40027,0,2700,42727
142723100400000,OFFICE; MED; CTRL CR,COMMERCIAL,0,546000,546000,0,5334595,5880595
142723200100000,SE 237,RESIDENTIAL,6390,0,6390,86529,0,92919
142723200200000,SE 237,RESIDENTIAL,1538,0,1538,0,0,1538
142723200300000,SE 237,RESIDENTIAL,4241,0,4241,0,0,4241
142723200600000,SE 237,RESIDENTIAL,8000,0,8000,105565,0,113565
142723200700000,SE 237,RESIDENTIAL,8000,0,8000,85145,0,93145
142723200800000,SE 237,RESIDENTIAL,6000,0,6000,60073,0,66073
142723200900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142723201000000,SE 237,RESIDENTIAL,6300,0,6300,45378,0,51678
142723201100000,SE 237,RESIDENTIAL,6510,0,6510,91886,0,98396
142723201200000,SE 237,RESIDENTIAL,8009,0,8009,127249,0,135258
142723201300000,SE 237,RESIDENTIAL,10394,0,10394,114251,0,124645
142723201400000,SE 237,RESIDENTIAL,6000,0,6000,67715,0,73715
142723201500000,SE 237,RESIDENTIAL,7000,0,7000,46430,0,53430
142723201800000,SE 237,RESIDENTIAL,8000,0,8000,141803,0,149803
142723202000000,SE 237,RESIDENTIAL,6000,0,6000,118431,0,124431
142723202100000,SE 237,RESIDENTIAL,12015,0,12015,106144,0,118159
142723202200000,SE 237,RESIDENTIAL,6000,0,6000,121431,0,127431
142723300100000,FLAT PARKING,COMMERCIAL,0,180000,180000,0,18000,198000
142723300200000,HOSPITAL,EXEMPT,0,186030,186030,0,531476,717506
142723300300000,HOSPITAL,EXEMPT,0,13608,13608,0,5393,19001
142723300400000,HOSPITAL,EXEMPT,0,54432,54432,0,17490,71922
142723400100000,SE 237,RESIDENTIAL,6000,0,6000,118605,0,124605
142723400200000,SE 237,RESIDENTIAL,6000,0,6000,50981,0,56981
142723500200000,SE 237,RESIDENTIAL,3323,0,3323,0,0,3323
142723500300000,SE 237,RESIDENTIAL,5580,0,5580,52055,0,57635
142723500400000,SE 237,RESIDENTIAL,6840,0,6840,90632,0,97472
142723500500000,SE 237,RESIDENTIAL,8400,0,8400,122767,0,131167
142723500600000,SE 237,RESIDENTIAL,6000,0,6000,50826,0,56826
142723500700000,SE 237,RESIDENTIAL,6000,0,6000,35859,0,41859
142723500800000,SE 237,RESIDENTIAL,6226,0,6226,58879,0,65105
142723500900000,SE 237,RESIDENTIAL,5774,0,5774,66481,0,72255
142723501000000,SE 237,RESIDENTIAL,8400,0,8400,93991,0,102391
142723501100000,SE 237,RESIDENTIAL,8400,0,8400,109047,0,117447
142723501200000,SE 237,RESIDENTIAL,6000,0,6000,44841,0,50841
142723501300000,SE 237,RESIDENTIAL,6000,0,6000,51522,0,57522
142723501400000,SE 237,RESIDENTIAL,8400,0,8400,93615,0,102015
142723501500000,SE 237,RESIDENTIAL,8400,0,8400,66113,0,74513
142723501700000,SE 237,RESIDENTIAL,6480,0,6480,92950,0,99430
142723600800000,SE 237,RESIDENTIAL,5000,0,5000,0,0,5000
142723600900000,SMALL RETAIL,EXEMPT,0,20412,20412,0,215686,236098
142723601300000,SECTION 42,COMMERCIAL,0,130400,130400,0,765483,895883
142723700100000,SMALL RET; CTRL CR,COMMERCIAL,0,156800,156800,0,421396,578196
142723700700000,FLAT PARKING,COMMERCIAL,0,29400,29400,0,4823,34223
142723700800000,HOSPITAL,EXEMPT,0,3836,3836,0,0,3836
142723700900000,FLAT PARKING,COMMERCIAL,0,110700,110700,0,20580,131280
142723701000000,HOSPITAL,EXEMPT,0,11760,11760,0,0,11760
142723701100000,VACANT LAND,EXEMPT,0,0,0,0,0,0
142723701200000,HOSPITAL,EXEMPT,0,4720,4720,0,0,4720
142723800100000,SE 237,RESIDENTIAL,6510,0,6510,54554,0,61064
142723800400000,SE 237,RESIDENTIAL,9000,0,9000,106341,0,115341
142723800500000,SE 237,RESIDENTIAL,8600,0,8600,110709,0,119309
142723800600000,SE 237,RESIDENTIAL,7600,0,7600,115634,0,123234
142723800700000,SE 237,RESIDENTIAL,7800,0,7800,100601,0,108401
142723900100000,OFFICE,EXEMPT,0,34020,34020,0,301433,335453
142723900200000,SE 237,EXEMPT,0,2480,2480,0,0,2480
142723900300000,SMALL RETAIL,COMMERCIAL,0,5400,5400,0,531,5931
142723900400000,SE 237,RESIDENTIAL,4233,0,4233,93948,0,98181
142723900500000,SE 237,RESIDENTIAL,7650,0,7650,115887,0,123537
142723900600000,SE 237,RESIDENTIAL,7650,0,7650,105694,0,113344
142723900900000,SE 237,RESIDENTIAL,7650,0,7650,106073,0,113723
142723901000000,CHURCH,EXEMPT,0,13608,13608,0,27984,41592
142723901100000,SE 237,RESIDENTIAL,6076,0,6076,53975,0,60051
142723901200000,SE 237,RESIDENTIAL,6300,0,6300,63167,0,69467
142723901300000,SE 237,RESIDENTIAL,5800,0,5800,118431,0,124231
142723901400000,SE 237,RESIDENTIAL,6200,0,6200,118431,0,124631
142723901500000,SE 237,RESIDENTIAL,5400,0,5400,0,0,5400
142724000100000,CHURCH,EXEMPT,0,24601,24601,0,212944,237545
142724000200000,SE 237,RESIDENTIAL,6686,0,6686,51743,0,58429
142724000300000,CITY PROPERTY,EXEMPT,0,4842,4842,0,0,4842
142724000400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142724000500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142724000600000,SE 237,RESIDENTIAL,288,0,288,0,0,288
142724000700000,SE 237,RESIDENTIAL,5100,0,5100,45073,0,50173
142724000800000,SE 237,RESIDENTIAL,5100,0,5100,58758,0,63858
142724000900000,SE 237,RESIDENTIAL,4554,0,4554,47452,0,52006
142724001000000,SE 237,RESIDENTIAL,1984,0,1984,0,0,1984
142724001100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142724001200000,SE 237,RESIDENTIAL,7650,0,7650,36523,0,44173
142724001300000,SE 237,RESIDENTIAL,7650,0,7650,0,0,7650
142724001400000,SE 237,RESIDENTIAL,7650,0,7650,0,0,7650
142724001500000,SE 237,RESIDENTIAL,7650,0,7650,36955,0,44605
142724001600000,SE 237,RESIDENTIAL,6770,0,6770,0,0,6770
142724001700000,SE 237,RESIDENTIAL,1840,0,1840,0,0,1840
142724200200000,HOSPITAL,EXEMPT,0,0,0,0,0,0
142725100300000,SE 237,RESIDENTIAL,2700,0,2700,0,0,2700
142725100400000,SE 237,RESIDENTIAL,5000,0,5000,0,0,5000
142725100500000,SE 237,RESIDENTIAL,5440,0,5440,60176,0,65616
142725100600000,SE 237,RESIDENTIAL,7888,0,7888,91046,0,98934
142725100700000,SE 237,RESIDENTIAL,5100,0,5100,51990,0,57090
142725100800000,SE 237,RESIDENTIAL,5100,0,5100,0,0,5100
142725100900000,SE 237,RESIDENTIAL,5100,0,5100,55368,0,60468
142725101000000,SE 237,RESIDENTIAL,5000,0,5000,0,0,5000
142725101100000,SE 237,RESIDENTIAL,1079,0,1079,9079,0,10158
142725101200000,SE 237,RESIDENTIAL,7882,0,7882,85020,0,92902
142725101300000,SE 237,RESIDENTIAL,6637,0,6637,37093,0,43730
142725101400000,SE 237,RESIDENTIAL,5400,0,5400,48468,0,53868
142725101500000,SE 237,RESIDENTIAL,6000,0,6000,52519,0,58519
142725101600000,SE 237,RESIDENTIAL,6000,0,6000,0,0,6000
142725101700000,SE 237,RESIDENTIAL,6000,0,6000,57728,0,63728
142725101800000,SE 237,RESIDENTIAL,6000,0,6000,85635,0,91635
142725101900000,SE 237,RESIDENTIAL,9000,0,9000,111746,0,120746
142725200100000,VACANT LAND,EXEMPT,0,0,0,0,0,0
142725300200000,SE 237,RESIDENTIAL,5000,0,5000,0,0,5000
142725300300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142725300400000,SE 237,RESIDENTIAL,6349,0,6349,70884,0,77233
142725300600000,SECTION 42,COMMERCIAL,0,83200,83200,0,594292,677492
142725400100000,SCHOOL,EXEMPT,0,0,0,0,0,0
142725400200000,SCHOOL,EXEMPT,0,0,0,0,0,0
142725500100000,SE 237,RESIDENTIAL,5355,0,5355,69924,0,75279
142725500400000,SE 237,RESIDENTIAL,5355,0,5355,38020,0,43375
142725501300000,RESTAURANT,COMMERCIAL,0,14400,14400,0,61311,75711
142725501500000,SE 237,RESIDENTIAL,5440,0,5440,45811,0,51251
142725501700000,SE 237,RESIDENTIAL,5100,0,5100,24822,0,29922
142725501800000,SE 237,RESIDENTIAL,7650,0,7650,141321,0,148971
142725502000000,SECTION 42,COMMERCIAL,0,95040,95040,0,857101,952141
142725600100000,OFFICE,COMMERCIAL,0,25200,25200,0,29772,54972
142725600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142725600300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142725600400000,VACANT LAND,COMMERCIAL,0,53340,53340,0,0,53340
142725600500000,SE 237,RESIDENTIAL,4950,0,4950,66618,0,71568
142725600600000,CITY PROPERTY,EXEMPT,0,5000,5000,0,0,5000
142725600700000,VACANT LAND,COMMERCIAL,0,16800,16800,0,0,16800
142725600800000,FLAT PARKING,COMMERCIAL,0,16800,16800,0,0,16800
142725600900000,SE 237,RESIDENTIAL,6000,0,6000,0,0,6000
142725601000000,SE 237,RESIDENTIAL,6000,0,6000,59628,0,65628
142725601100000,SE 237,RESIDENTIAL,6000,0,6000,31189,0,37189
142725601200000,SE 237,RESIDENTIAL,6000,0,6000,0,0,6000
142725601300000,SE 237,RESIDENTIAL,6000,0,6000,0,0,6000
142725700100000,RESTAURANT,COMMERCIAL,0,8775,8775,0,19315,28090
142725700200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142725700300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142725700500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142725700600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142725800701022,SMALL RETAIL,COMMERCIAL,0,7200,7200,0,80547,87747
142725800701023,SMALL RETAIL,COMMERCIAL,0,7200,7200,0,80547,87747
142725800701024,SMALL RETAIL,COMMERCIAL,0,7200,7200,0,80547,87747
142725800701025,SMALL RETAIL,COMMERCIAL,0,7200,7200,0,80547,87747
142725801000000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142725900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142725900200000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142726000200000,SCHOOL,EXEMPT,0,243000,243000,0,510569,753569
142726000602000,BILLBOARD(BLL),COMMERCIAL,0,0,0,0,10277,10277
142726000800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142726100100000,FLAT PARKING,EXEMPT,0,130950,130950,0,4419,135369
142726100300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142726100400000,SE 237,RESIDENTIAL,2677,0,2677,0,0,2677
142726100500000,CHURCH,EXEMPT,0,22950,22950,0,0,22950
142726100700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142726100800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142726100900000,SE 237,RESIDENTIAL,2295,0,2295,0,0,2295
142726101000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142726101100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142726101200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142726101300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142726101500000,VACANT LAND,COMMERCIAL,0,209250,209250,0,0,209250
142726101600000,VACANT LAND,COMMERCIAL,0,61300,61300,0,0,61300
142726200100000,FLAT PARKING,COMMERCIAL,0,102800,102800,0,58805,161605
142727600100000,APARTMENT,COMMERCIAL,0,128400,128400,0,575158,703558
142727600200000,SE 237,RESIDENTIAL,11000,0,11000,137781,0,148781
142727700100000,APARTMENT,COMMERCIAL,0,441200,441200,0,1921529,2362729
142727700200000,CHURCH,EXEMPT,0,26055,26055,0,148349,174404
