GIS_Number_valuations,Map_Name_valuations,Class_valuations,2015 Land Res,2015 Land Comm,2015 Total Land,2015 Dwlg,2015 Improv,2015 Total
142825801000000,SW 401,RESIDENTIAL,9000,0,9000,63900,0,72900
142825801400000,FRATERNAL,EXEMPT,0,75800,75800,0,211900,287700
142825801600000,VACANT LAND,COMMERCIAL,0,1600,1600,0,0,1600
142825900100000,SW 401,RESIDENTIAL,8600,0,8600,72300,0,80900
142825900200000,SW 401,RESIDENTIAL,16100,0,16100,80200,0,96300
142825900300000,SW 401,RESIDENTIAL,12800,0,12800,70400,0,83200
142825900400000,SW 401,RESIDENTIAL,12800,0,12800,25300,0,38100
142825900500000,SW 401,RESIDENTIAL,12800,0,12800,58500,0,71300
142825900600000,APARTMENT; CNTRL CR,MULTI-RES,14000,0,14000,141500,0,155500
142825900700000,CONVERSION-NW/SW,MULTI-RES,8900,0,8900,54400,0,63300
142825900800000,SW 401,RESIDENTIAL,6900,0,6900,20800,0,27700
142825900900000,SW 401,RESIDENTIAL,9600,0,9600,69400,0,79000
142825901000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825901100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825901200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825901300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825901400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825901500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825901600000,SW 401,RESIDENTIAL,12800,0,12800,45800,0,58600
142825901700000,SW 401,RESIDENTIAL,12800,0,12800,78400,0,91200
142825901800000,SW 401,RESIDENTIAL,12800,0,12800,55100,0,67900
142825901900000,SW 401,RESIDENTIAL,6200,0,6200,36000,0,42200
142825902000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142825902100000,SW 401,RESIDENTIAL,12800,0,12800,53200,0,66000
142825902200000,SW 401,RESIDENTIAL,6400,0,6400,39100,0,45500
142825902300000,SW 401,RESIDENTIAL,6400,0,6400,37000,0,43400
142825902600000,SW 401,RESIDENTIAL,5500,0,5500,24500,0,30000
142825902700000,SW 401,RESIDENTIAL,5400,0,5400,44700,0,50100
142825902800000,SW 401,RESIDENTIAL,8700,0,8700,48200,0,56900
142825902900000,SW 401,RESIDENTIAL,18000,0,18000,108800,0,126800
142826000100000,SW 403,RESIDENTIAL,17100,0,17100,47800,0,64900
142826000200000,SW 403,RESIDENTIAL,10000,0,10000,51900,0,61900
142826000300000,SW 403,RESIDENTIAL,9900,0,9900,40300,0,50200
142826000400000,SW 403,RESIDENTIAL,5000,0,5000,0,0,5000
142826000500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142826000600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142826000700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142826100100000,SW 401,RESIDENTIAL,11600,0,11600,83900,0,95500
142827600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827800100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827800200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827800300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827800900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827801000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827801100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827801200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827801300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827801400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827801500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827801700000,FLAT PARKING,COMMERCIAL,0,126000,126000,0,67100,193100
142827900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827900200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827900300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827900400000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142827900500000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142827900600000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142827900700000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142827900900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142827901000000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142828000100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142828000200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142828000300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142828000400000,SW 401,RESIDENTIAL,7200,0,7200,13400,0,20600
142828000500000,SW 401,RESIDENTIAL,6500,0,6500,39700,0,46200
142828000600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142828000700000,SW 401,RESIDENTIAL,5000,0,5000,0,0,5000
142828000800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142828000900000,SW 401,RESIDENTIAL,6300,0,6300,18100,0,24400
142828001000000,SW 401,RESIDENTIAL,7200,0,7200,14700,0,21900
142828001100000,CONVERSION-NW/SW,MULTI-RES,13500,0,13500,36900,0,50400
142828001200000,SW 401,RESIDENTIAL,10100,0,10100,25500,0,35600
142828001300000,SW 401,RESIDENTIAL,6300,0,6300,33700,0,40000
142828001400000,SW 401,RESIDENTIAL,4700,0,4700,25300,0,30000
142828001500000,OFFICE; CTRL CR,COMMERCIAL,0,117600,117600,0,348700,466300
142828002000000,SW 401,RESIDENTIAL,6800,0,6800,0,0,6800
142828002100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142828100100000,SW 401,RESIDENTIAL,5900,0,5900,52100,0,58000
142828100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142828100300000,SW 401,RESIDENTIAL,8500,0,8500,70800,0,79300
142828100400000,SW 401,RESIDENTIAL,8500,0,8500,59500,0,68000
142828101100000,APARTMENT; CNTRL CR,MULTI-RES,111200,0,111200,0,0,111200
142828200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142828300100000,CONVERSION-NW/SW,MULTI-RES,15800,0,15800,35700,0,51500
142828300200000,SW 401,RESIDENTIAL,7400,0,7400,46500,0,53900
142828300300000,SW 401,RESIDENTIAL,18000,0,18000,74700,0,92700
142828300700000,OFFICE; CTRL CR,COMMERCIAL,0,94100,94100,0,358600,452700
142828301000000,CONVERSIONS; NON-APT,COMMERCIAL,0,63000,63000,0,71100,134100
142828301200000,SHOP,COMMERCIAL,0,33600,33600,0,54800,88400
142828301300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142828301400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142830100100000,SW 401,RESIDENTIAL,7800,0,7800,36400,0,44200
142830100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142830200100000,AUTO REPAIR/SALES,COMMERCIAL,0,91400,91400,0,154700,246100
142830200200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142830200500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142830200600000,SW 401,RESIDENTIAL,15000,0,15000,61600,0,76600
142830200700000,SW 401,RESIDENTIAL,15000,0,15000,49300,0,64300
142830200800000,SW 401,RESIDENTIAL,15000,0,15000,39700,0,54700
142830200900000,FLAT PARKING,COMMERCIAL,0,18100,18100,0,5400,23500
142830201000000,VACANT LAND,COMMERCIAL,0,1700,1700,0,0,1700
142830201100000,SW 401,RESIDENTIAL,4100,0,4100,24400,0,28500
142830201200000,VACANT LAND,COMMERCIAL,0,1800,1800,0,0,1800
142830201300000,VACANT LAND,COMMERCIAL,0,6300,6300,0,0,6300
142830201400000,VACANT LAND,COMMERCIAL,0,4000,4000,0,0,4000
142830201500000,VACANT LAND,COMMERCIAL,0,27300,27300,0,0,27300
142830300100000,SW 401,RESIDENTIAL,13400,0,13400,65200,0,78600
142830300200000,SW 401,RESIDENTIAL,13500,0,13500,63500,0,77000
142830300300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142830300400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142830300500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142830300600000,SW 401,RESIDENTIAL,6500,0,6500,49300,0,55800
142830300700000,SW 401,RESIDENTIAL,5500,0,5500,35800,0,41300
142830400100000,FOOD GRADE;INDUST,INDUSTRIAL,0,241300,241300,0,689500,930800
142830500100000,RESTAURANT,COMMERCIAL,0,28800,28800,0,53300,82100
142830500500000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142830500600000,VACANT LAND,COMMERCIAL,0,2100,2100,0,0,2100
142830500700000,FLAT PARKING,COMMERCIAL,0,21600,21600,0,4300,25900
142830500800000,BRANCH BANK/CU,COMMERCIAL,0,110200,110200,0,524200,634400
142830600100000,SMALL RETAIL,COMMERCIAL,1224,2376,3600,13452,25248,42300
142830600200000,SW 401,RESIDENTIAL,10300,0,10300,27300,0,37600
142830600300000,SW 401,RESIDENTIAL,7200,0,7200,23700,0,30900
142830600600000,SW 401,RESIDENTIAL,15900,0,15900,0,0,15900
142830600800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142830600900000,APARTMENT,MULTI-RES,16800,0,16800,163100,0,179900
142830601000000,SMALL RETAIL,COMMERCIAL,0,5900,5900,0,35700,41600
142830601100000,SW 401,RESIDENTIAL,8600,0,8600,41400,0,50000
142830601200000,SW 401,RESIDENTIAL,13500,0,13500,30000,0,43500
142830601300000,SW 401,RESIDENTIAL,6300,0,6300,28500,0,34800
142830601500000,SW 401,RESIDENTIAL,8400,0,8400,31500,0,39900
142830601600000,SW 401,RESIDENTIAL,9300,0,9300,22900,0,32200
142830601800000,SW 401,RESIDENTIAL,6800,0,6800,0,0,6800
142830601900000,SW 401,RESIDENTIAL,12000,0,12000,49200,0,61200
142830602000000,SW 401,RESIDENTIAL,12000,0,12000,70900,0,82900
142830602100000,SW 401,RESIDENTIAL,16500,0,16500,41600,0,58100
142830602200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142830602300000,SW 401,RESIDENTIAL,11500,0,11500,47600,0,59100
142830701400000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142830800100000,FOOD GRADE;INDUST,INDUSTRIAL,0,19900,19900,0,456500,476400
142830800200000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142830900100000,VACANT LAND,COMMERCIAL,0,22700,22700,0,0,22700
142830900102000,SMALL RETAIL,COMMERCIAL,0,0,0,0,157700,157700
142830900200000,VACANT LAND,COMMERCIAL,0,16200,16200,0,0,16200
142830900300000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142830900400000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142830900500000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142830900600000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142830900700000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142830900800000,SHOP,COMMERCIAL,0,22700,22700,0,66700,89400
142830900900000,FLAT PARKING,COMMERCIAL,0,18900,18900,0,28800,47700
142830901000000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142830901100000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142831000100000,FOOD GRADE;INDUST,INDUSTRIAL,0,28500,28500,0,97500,126000
142831000200000,FOOD GRADE;INDUST,INDUSTRIAL,0,32700,32700,0,111100,143800
142831100100000,SW 402,RESIDENTIAL,8400,0,8400,0,0,8400
142831100200000,SW 402,RESIDENTIAL,6300,0,6300,48700,0,55000
142831100300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142831100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142831100500000,SW 402,RESIDENTIAL,5200,0,5200,26000,0,31200
142831100600000,SW 402,RESIDENTIAL,9800,0,9800,0,0,9800
142831100700000,SW 402,RESIDENTIAL,11900,0,11900,132700,0,144600
142831100800000,SW 402,RESIDENTIAL,13000,0,13000,54300,0,67300
142831101100000,SMALL RETAIL,EXEMPT,0,13500,13500,0,106000,119500
142831101300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142831101400000,COUNTY PROPERTY,EXEMPT,0,0,0,0,0,0
142831200100000,BARS/LOUNGE,COMMERCIAL,12096,13104,25200,40300,40500,106000
142831300100000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142832600200000,SW 401,RESIDENTIAL,13100,0,13100,35200,0,48300
142832600300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142832600400000,SW 401,RESIDENTIAL,11300,0,11300,34600,0,45900
142832700300000,APARTMENT,MULTI-RES,6700,0,6700,80800,0,87500
142832700400000,SW 403,RESIDENTIAL,11600,0,11600,67100,0,78700
142832700500000,SW 403,RESIDENTIAL,15100,0,15100,42000,0,57100
142832700600000,SW 403,RESIDENTIAL,5000,0,5000,0,0,5000
142832700700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142832700800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142832700900000,SW 403,RESIDENTIAL,11600,0,11600,0,0,11600
142832701000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142832701100000,OFFICE; CTRL CR,COMMERCIAL,0,48800,48800,0,125000,173800
142832701200000,FLAT PARKING,COMMERCIAL,0,13500,13500,0,6200,19700
142832701300000,CONVENIENCE STORE,COMMERCIAL,0,58100,58100,0,190800,248900
142832701400000,SW 403,RESIDENTIAL,18200,0,18200,54500,0,72700
142832800100000,SW 403,RESIDENTIAL,17100,0,17100,43900,0,61000
142832800200000,SW 403,RESIDENTIAL,11600,0,11600,47500,0,59100
142832800300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142832800400000,SW 403,RESIDENTIAL,15500,0,15500,52200,0,67700
142832800500000,SW 403,RESIDENTIAL,14100,0,14100,58200,0,72300
142832800600000,CONVERSION-NW/SW,MULTI-RES,11600,0,11600,29600,0,41200
142832800700000,SW 403,RESIDENTIAL,12900,0,12900,44200,0,57100
142832800800000,SW 403,RESIDENTIAL,9400,0,9400,48700,0,58100
142832800900000,CONVERSION-NW/SW,MULTI-RES,17500,0,17500,30300,0,47800
142832801000000,SW 403,RESIDENTIAL,18700,0,18700,43000,0,61700
142832801100000,SW 403,RESIDENTIAL,17400,0,17400,0,0,17400
142832801200000,SW 403,RESIDENTIAL,11600,0,11600,52100,0,63700
142832801300000,SW 403,RESIDENTIAL,16000,0,16000,36000,0,52000
142832801400000,SW 403,RESIDENTIAL,11200,0,11200,41100,0,52300
142832801500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142832801600000,SW 403,RESIDENTIAL,9700,0,9700,34100,0,43800
142832801700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142832900100000,SW 403,RESIDENTIAL,17000,0,17000,47500,0,64500
142832900200000,SW 403,RESIDENTIAL,11600,0,11600,44900,0,56500
142832900300000,SW 403,RESIDENTIAL,13500,0,13500,0,0,13500
142832900400000,SW 403,RESIDENTIAL,17000,0,17000,55100,0,72100
142832900500000,SW 403,RESIDENTIAL,18500,0,18500,0,0,18500
142832900600000,SW 403,RESIDENTIAL,18500,0,18500,125400,0,143900
142832900700000,CONVERSION-NW/SW,MULTI-RES,17600,0,17600,33200,0,50800
142832900800000,SW 403,RESIDENTIAL,12400,0,12400,53300,0,65700
142832900900000,SW 403,RESIDENTIAL,25400,0,25400,58800,0,84200
142832901000000,SW 403,RESIDENTIAL,5000,0,5000,0,0,5000
142832901100000,SW 403,RESIDENTIAL,11000,0,11000,44000,0,55000
142833000100000,SW 403,RESIDENTIAL,18500,0,18500,0,0,18500
142833000200000,SW 403,RESIDENTIAL,18500,0,18500,0,0,18500
142833000300000,SW 403,RESIDENTIAL,18500,0,18500,60700,0,79200
142833000400000,SW 403,RESIDENTIAL,11600,0,11600,52400,0,64000
142833000700000,SW 403,RESIDENTIAL,18800,0,18800,0,0,18800
142833000800000,SW 403,RESIDENTIAL,11600,0,11600,39600,0,51200
142833000900000,SW 403,RESIDENTIAL,11600,0,11600,36000,0,47600
142833001000000,CONVERSION-NW/SW,MULTI-RES,17600,0,17600,34000,0,51600
142833001100000,CONVERSION-NW/SW,MULTI-RES,11000,0,11000,28700,0,39700
142833001200000,SW 403,RESIDENTIAL,11600,0,11600,55700,0,67300
142833001300000,SW 401,RESIDENTIAL,17600,0,17600,0,0,17600
142833001400000,SW 403,RESIDENTIAL,8000,0,8000,0,0,8000
142833001500000,SW 403,RESIDENTIAL,20700,0,20700,65400,0,86100
142833100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833100300000,SW 403,RESIDENTIAL,18200,0,18200,33100,0,51300
142833100400000,SW 403,RESIDENTIAL,16400,0,16400,48300,0,64700
142833100500000,SW 403,RESIDENTIAL,17400,0,17400,80400,0,97800
142833100600000,SW 403,RESIDENTIAL,17000,0,17000,60900,0,77900
142833100700000,SW 403,RESIDENTIAL,10700,0,10700,47300,0,58000
142833100800000,SW 403,RESIDENTIAL,11600,0,11600,47900,0,59500
142833100900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833101000000,SW 403,RESIDENTIAL,17400,0,17400,0,0,17400
142833101100000,SW 403,RESIDENTIAL,15500,0,15500,38600,0,54100
142833101200000,SW 403,RESIDENTIAL,15500,0,15500,55400,0,70900
142833101300000,SW 403,RESIDENTIAL,15500,0,15500,59400,0,74900
142833101400000,SW 403,RESIDENTIAL,15500,0,15500,50600,0,66100
142833101500000,SW 403,RESIDENTIAL,15300,0,15300,56100,0,71400
142833101600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833101700000,SW 403,RESIDENTIAL,14300,0,14300,52900,0,67200
142833101800000,SW 403,RESIDENTIAL,19900,0,19900,49900,0,69800
142833101900000,SW 403,RESIDENTIAL,16100,0,16100,4100,0,20200
142833102000000,SW 403,RESIDENTIAL,18100,0,18100,61800,0,79900
142833102100000,SW 403,RESIDENTIAL,12000,0,12000,39000,0,51000
142833102200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833200100000,SW 403,RESIDENTIAL,18500,0,18500,69200,0,87700
142833200200000,SW 403,RESIDENTIAL,18500,0,18500,58700,0,77200
142833200300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833200400000,SW 403,RESIDENTIAL,12700,0,12700,0,0,12700
142833200500000,SW 403,RESIDENTIAL,11600,0,11600,41600,0,53200
142833200600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833200700000,SW 403,RESIDENTIAL,18500,0,18500,122400,0,140900
142833200800000,CONVERSION-NW/SW,MULTI-RES,7900,0,7900,40200,0,48100
142833200900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833201000000,SW 403,RESIDENTIAL,15500,0,15500,58900,0,74400
142833201100000,SW 403,RESIDENTIAL,15500,0,15500,121800,0,137300
142833201200000,SW 403,RESIDENTIAL,15300,0,15300,0,0,15300
142833201500000,CONVERSION-NW/SW,MULTI-RES,19600,0,19600,46000,0,65600
142833201600000,SW 403,RESIDENTIAL,9600,0,9600,44300,0,53900
142833201700000,SW 403,RESIDENTIAL,15500,0,15500,55300,0,70800
142833201800000,SW 403,RESIDENTIAL,15500,0,15500,55500,0,71000
142833201900000,SW 403,RESIDENTIAL,15500,0,15500,49400,0,64900
142833202000000,SW 403,RESIDENTIAL,15500,0,15500,43600,0,59100
142833202100000,SW 403,RESIDENTIAL,15500,0,15500,36200,0,51700
142833202200000,SW 403,RESIDENTIAL,17600,0,17600,61200,0,78800
142833202300000,SW 403,RESIDENTIAL,15500,0,15500,55500,0,71000
142833202400000,SW 403,RESIDENTIAL,15500,0,15500,0,0,15500
142833202500000,SW 403,RESIDENTIAL,15500,0,15500,40100,0,55600
142833202600000,SW 403,RESIDENTIAL,18500,0,18500,63900,0,82400
142833202700000,SW 403,RESIDENTIAL,18500,0,18500,0,0,18500
142833202800000,SW 403,RESIDENTIAL,18500,0,18500,51300,0,69800
142833300100000,CHURCH,EXEMPT,0,22700,22700,0,168000,190700
142833300200000,SW 403,RESIDENTIAL,12200,0,12200,58000,0,70200
142833300300000,SW 403,RESIDENTIAL,13900,0,13900,36500,0,50400
142833300400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833300500000,SW 403,RESIDENTIAL,15900,0,15900,55500,0,71400
142833300600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833300700000,VACANT LAND,COMMERCIAL,0,19100,19100,0,0,19100
142833300800000,FLAT PARKING,EXEMPT,0,14000,14000,0,3300,17300
142833300900000,FLAT PARKING,EXEMPT,0,14100,14100,0,1700,15800
142833301000000,SW 403,RESIDENTIAL,20900,0,20900,0,0,20900
142833301100000,FLAT PARKING,EXEMPT,0,18100,18100,0,4200,22300
142833400100000,SW 403,RESIDENTIAL,10700,0,10700,48500,0,59200
142833400200000,SW 403,RESIDENTIAL,12500,0,12500,50600,0,63100
142833400300000,SW 403,RESIDENTIAL,15500,0,15500,73200,0,88700
142833400400000,SW 403,RESIDENTIAL,15500,0,15500,44400,0,59900
142833400500000,SW 403,RESIDENTIAL,15500,0,15500,61500,0,77000
142833400600000,SW 403,RESIDENTIAL,15500,0,15500,13900,0,29400
142833400700000,SW 403,RESIDENTIAL,15500,0,15500,57700,0,73200
142833400800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833400900000,SW 403,RESIDENTIAL,12600,0,12600,56900,0,69500
142833401000000,WAREHOUSE;MINI STORG,COMMERCIAL,0,32400,32400,0,81400,113800
142833401100000,SHOP,COMMERCIAL,10127,14573,24700,48790,70210,143700
142833401200000,SW 403,RESIDENTIAL,15500,0,15500,47700,0,63200
142833401300000,SW 403,RESIDENTIAL,15500,0,15500,52700,0,68200
142833401400000,SW 403,RESIDENTIAL,15500,0,15500,56000,0,71500
142833401500000,SW 403,RESIDENTIAL,15500,0,15500,49600,0,65100
142833401600000,SW 403,RESIDENTIAL,15500,0,15500,49600,0,65100
142833500100000,SW 403,RESIDENTIAL,20200,0,20200,81200,0,101400
142833500200000,SW 403,RESIDENTIAL,15500,0,15500,51300,0,66800
142833500300000,SW 403,RESIDENTIAL,15500,0,15500,76300,0,91800
142833500400000,SW 403,RESIDENTIAL,15500,0,15500,70100,0,85600
142833500500000,SW 403,RESIDENTIAL,15500,0,15500,49800,0,65300
142833500600000,SW 403,RESIDENTIAL,15500,0,15500,66800,0,82300
142833500700000,SW 403,RESIDENTIAL,15500,0,15500,57200,0,72700
142833500800000,SW 403,RESIDENTIAL,15500,0,15500,44100,0,59600
142833500900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833501000000,SW 403,RESIDENTIAL,15500,0,15500,56100,0,71600
142833501100000,SW 403,RESIDENTIAL,13600,0,13600,0,0,13600
142833501200000,SW 403,RESIDENTIAL,15500,0,15500,61900,0,77400
142833501300000,SW 403,RESIDENTIAL,16200,0,16200,55500,0,71700
142833501400000,SW 403,RESIDENTIAL,16100,0,16100,0,0,16100
142833501500000,SW 403,RESIDENTIAL,16200,0,16200,64900,0,81100
142833501600000,SW 403,RESIDENTIAL,16200,0,16200,29400,0,45600
142833501700000,SW 403,RESIDENTIAL,15500,0,15500,27100,0,42600
142833501800000,SW 403,RESIDENTIAL,15500,0,15500,56300,0,71800
142833501900000,SW 403,RESIDENTIAL,15500,0,15500,71200,0,86700
142833502000000,SW 403,RESIDENTIAL,15500,0,15500,66200,0,81700
142833502100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833502200000,SW 403,RESIDENTIAL,15500,0,15500,41300,0,56800
142833502300000,SW 403,RESIDENTIAL,15500,0,15500,62200,0,77700
142833502400000,SW 403,RESIDENTIAL,15500,0,15500,25600,0,41100
142833502500000,SW 403,RESIDENTIAL,15500,0,15500,71800,0,87300
142833502600000,SW 403,RESIDENTIAL,15500,0,15500,65900,0,81400
142833502700000,SW 403,RESIDENTIAL,15500,0,15500,61900,0,77400
142833502800000,SW 403,RESIDENTIAL,12700,0,12700,53800,0,66500
142833502900000,SW 403,RESIDENTIAL,11600,0,11600,55200,0,66800
142833503000000,SW 403,RESIDENTIAL,12300,0,12300,55500,0,67800
142833600100000,VACANT LAND,COMMERCIAL,0,7600,7600,0,0,7600
142833600200000,SW 403,RESIDENTIAL,13800,0,13800,26500,0,40300
142833600300000,SW 403,RESIDENTIAL,14700,0,14700,71800,0,86500
142833600400000,SW 403,RESIDENTIAL,15200,0,15200,32500,0,47700
142833600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833600600000,SW 403,RESIDENTIAL,15500,0,15500,40000,0,55500
142833600700000,SW 403,RESIDENTIAL,15500,0,15500,46100,0,61600
142833600800000,SW 403,RESIDENTIAL,23200,0,23200,55700,0,78900
142833600900000,SW 403,RESIDENTIAL,15500,0,15500,66900,0,82400
142833601000000,SW 403,RESIDENTIAL,15500,0,15500,65900,0,81400
142833601100000,SW 403,RESIDENTIAL,15500,0,15500,47400,0,62900
142833601200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833601300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142833700100000,VACANT LAND,COMMERCIAL,0,169800,169800,0,0,169800
142833700200000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142833700300000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142835100100000,VACANT LAND,COMMERCIAL,0,20400,20400,0,0,20400
142835100200000,SW 403,RESIDENTIAL,15600,0,15600,42600,0,58200
142835100300000,SW 403,RESIDENTIAL,18700,0,18700,48500,0,67200
142835100400000,SW 403,RESIDENTIAL,18700,0,18700,128200,0,146900
142835100500000,SW 403,RESIDENTIAL,15600,0,15600,49300,0,64900
142835100600000,SW 403,RESIDENTIAL,18700,0,18700,39700,0,58400
142835100700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142835100800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142835100900000,SW 403,RESIDENTIAL,15600,0,15600,36800,0,52400
142835101000000,SW 403,RESIDENTIAL,10400,0,10400,24200,0,34600
142835101100000,SW 403,RESIDENTIAL,5000,0,5000,0,0,5000
142835101200000,SW 403,RESIDENTIAL,18200,0,18200,35200,0,53400
142835101400000,SW 403,RESIDENTIAL,15600,0,15600,35300,0,50900
142835101500000,SW 403,RESIDENTIAL,15600,0,15600,0,0,15600
142835101600000,SW 403,RESIDENTIAL,15600,0,15600,0,0,15600
142835101700000,SW 403,RESIDENTIAL,15600,0,15600,39000,0,54600
142835101800000,VACANT LAND,COMMERCIAL,0,10200,10200,0,0,10200
142835200100000,SW 403,RESIDENTIAL,15500,0,15500,86600,0,102100
142835200200000,SW 403,RESIDENTIAL,5000,0,5000,0,0,5000
142835200300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142835200400000,SW 403,RESIDENTIAL,15500,0,15500,25100,0,40600
142835200500000,SW 403,RESIDENTIAL,12000,0,12000,4100,0,16100
142835200600000,SW 403,RESIDENTIAL,15500,0,15500,46300,0,61800
142835200700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142835200800000,SW 403,RESIDENTIAL,15500,0,15500,46400,0,61900
142835200900000,SW 403,RESIDENTIAL,15500,0,15500,60600,0,76100
142835201000000,SW 403,RESIDENTIAL,15500,0,15500,57500,0,73000
142835201100000,SW 403,RESIDENTIAL,15500,0,15500,114200,0,129700
142835201200000,SW 403,RESIDENTIAL,15500,0,15500,113500,0,129000
142835201300000,SW 403,RESIDENTIAL,15500,0,15500,30500,0,46000
142835201400000,SW 403,RESIDENTIAL,15500,0,15500,0,0,15500
142835201500000,SW 403,RESIDENTIAL,15500,0,15500,0,0,15500
