GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2012 Land Res,2012 Land Comm,2012 Land Total,2012 Dwlg,2012 Improv,2012 Total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2008 Land,2008 Dwlg,2008 Improv,2008 total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
140232600700000,,Exempt,CITY PROPERTY,4519,C AVE NE,CEDAR RAPIDS CITY OF,0.182,Single-Family,Split Level Frame,1954-01-01,1120.0,,,,,0,0,0,0,0,0,140232600700000,NE 117,Residential,33000,86893,0,119893,140232600700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140237600500000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0,,,,,,,,140237600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140240200500000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0,,,,,,,,140240200500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140320400100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.33,,,,,,,,,0,0,0,0,0,0,140320400100000,Empty,Exempt,0,0,0,0,140320400100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140330100200000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.81,,,,,,,,,0,0,0,0,0,0,140330100200000,Empty,Exempt,0,0,0,0,140330100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140332600100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,99.0,,,,,,,,,0,0,0,0,0,0,140332600100000,Empty,Exempt,0,0,0,0,140332600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140340401300000,,Exempt,CITY PROPERTY,4524,C AVE NE,CEDAR RAPIDS CITY OF,0.321,Single-Family,1 Story Frame,1956-01-01,1216.0,,,,,0,0,0,0,0,0,140340401300000,NE 116,Residential,49000,80355,0,129355,140340401300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140340401400000,,Exempt,CITY PROPERTY,4530,C AVE NE,CEDAR RAPIDS CITY OF,0.364,Single-Family,1 Story Frame,1956-01-01,1578.0,,,,,0,0,0,0,0,0,140340401400000,NE 116,Residential,58753,95175,0,153928,140340401400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140417600500000,PT PAVING/PT VACANT,Commercial,FLAT PARKING,5131,COUNCIL ST NE,CEDAR RAPIDS CITY OF,2.66,,,,,,,,,0,629100,629100,0,10362,639462,140417600500000,Empty,Exempt,0,0,0,0,140417600500000,FLAT PARKING,COMMERCIAL,0,595700,595700,0,20700,616400
140425100100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.77,,,,,,,,,0,0,0,0,0,0,140425100100000,Empty,Exempt,0,0,0,0,140425100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140425200100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,19.95,,,,,,,,,0,0,0,0,0,0,140425200100000,Empty,Exempt,0,0,0,0,140425200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140430101200000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.8,,,,,,,,,0,0,0,0,0,0,140430101200000,Empty,Exempt,0,0,0,0,140430101200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140430101400000,,Exempt,CITY PROPERTY,,0 VACANT LAND NE,CEDAR RAPIDS CITY OF,0.08,,,,,,,,,0,0,0,0,0,0,,,,,,,,140430101400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140437600500000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.05,,,,,,,,,0,0,0,0,0,0,140437600500000,Empty,Exempt,0,0,0,0,140437600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140445800900000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.2,,,,,,,,,0,0,0,0,0,0,140445800900000,Empty,Exempt,0,0,0,0,140445800900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140447800800000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.03,,,,,,,,,0,0,0,0,0,0,140447800800000,Empty,Exempt,0,0,0,0,140447800800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140447801000000,,Exempt,CITY PROPERTY,4424,RUSHMORE DR NE,CEDAR RAPIDS CITY OF,0.217,,,,,,,,,0,0,0,0,0,0,140447801000000,Empty,Exempt,0,0,0,0,140447801000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140447802800000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.095,,,,,,,,,0,0,0,0,0,0,140447802800000,Empty,Exempt,0,0,0,0,140447802800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140535100100000,FIRE STN & GOLF COURSE,Exempt,CITY PROPERTY,3600,42ND ST NE,CEDAR RAPIDS CITY OF,148.14,,,,,,,,,0,0,0,0,0,0,140535100100000,Empty,Exempt,0,0,0,0,140535100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140540200100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,8.48,,,,,,,,,0,0,0,0,0,0,140540200100000,Empty,Exempt,0,0,0,0,140540200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140547601400000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.9,,,,,,,,,0,0,0,0,0,0,140547601400000,Empty,Exempt,0,0,0,0,140547601400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140627600300000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,8.08,,,,,,,,,0,0,0,0,0,0,140627600300000,Empty,Exempt,0,0,0,0,,,,,,,,,
140737600100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,23.0,,,,,,,,,0,0,0,0,0,0,140737600100000,Empty,Exempt,0,0,0,0,140737600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140745100100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,46.0,,,,,,,,,0,0,0,0,0,0,140745100100000,Empty,Exempt,0,0,0,0,140745100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140818001300000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.4,,,,,,,,,0,0,0,0,0,0,,,,,,,,140818001300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140822602400000,INFORMATION TECHNLGY,Exempt,CITY PROPERTY,3601,42ND ST NE,CEDAR RAPIDS CITY OF,0.95,,,,,Office - General,1977,7018-01-01,,0,0,0,0,0,0,140822602400000,Empty,Exempt,0,0,0,0,140822602400000,OFFICE,COMMERCIAL,0,190000,190000,0,280600,470600
140832602700000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,19.51,,,,,,,,,0,0,0,0,0,0,140832602700000,Empty,Exempt,0,0,0,0,140832602700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140837600100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,24.91,,,,,,,,,0,0,0,0,0,0,140837600100000,Empty,Exempt,0,0,0,0,140837600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140930201600000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,3.86,,,,,,,,,0,0,0,0,0,0,140930201600000,Empty,Exempt,0,0,0,0,140930201600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
140945200100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.84,,,,,,,,,0,0,0,0,0,0,140945200100000,Empty,Exempt,0,0,0,0,140945200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141015900800000,,Exempt,CITY PROPERTY,900,35TH ST NE,CEDAR RAPIDS CITY OF,1.72,,,,,,,,,0,0,0,0,0,0,141015900800000,Empty,Exempt,0,0,0,0,141015900800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141127603200000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,3.27,,,,,,,,,0,0,0,0,0,0,141127603200000,Empty,Exempt,0,0,0,0,141127603200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141130500600000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.3391,,,,,,,,,0,0,0,0,0,0,141130500600000,Empty,Exempt,0,0,0,0,,,,,,,,,
141130500700000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.35,,,,,,,,,0,0,0,0,0,0,141130500700000,Empty,Exempt,0,0,0,0,141130500700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141130500800000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.35,,,,,,,,,0,0,0,0,0,0,141130500800000,Empty,Exempt,0,0,0,0,141130500800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141135300300000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.1,,,,,,,,,0,0,0,0,0,0,141135300300000,Empty,Exempt,0,0,0,0,141135300300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141135300500000,,Exempt,CITY PROPERTY,206,29TH ST NE,CEDAR RAPIDS CITY OF,0.38,,,,,,,,,0,0,0,0,0,0,141135300500000,Empty,Exempt,0,0,0,0,141135300500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141137600400000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.231,,,,,,,,,0,0,0,0,0,0,141137600400000,Empty,Exempt,0,0,0,0,141137600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141137600500000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.296,,,,,,,,,0,0,0,0,0,0,141137600500000,Empty,Exempt,0,0,0,0,141137600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141137600600000,,Exempt,CITY PROPERTY,3145,EMERALD AVE SE,CEDAR RAPIDS CITY OF,0.149,,,,,,,,,0,0,0,0,0,0,141137600600000,Empty,Exempt,0,0,0,0,141137600600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141138001700000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.065,,,,,,,,,0,0,0,0,0,0,141138001700000,Empty,Exempt,0,0,0,0,141138001700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141138001800000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.954,,,,,,,,,0,0,0,0,0,0,141138001800000,Empty,Exempt,0,0,0,0,141138001800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141145700700000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.657,,,,,,,,,0,0,0,0,0,0,141145700700000,Empty,Exempt,0,0,0,0,141145700700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141332600900000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,14.15,,,,,,,,,0,0,0,0,0,0,141332600900000,Empty,Exempt,0,0,0,0,141332600900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141337602000000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,4.98,,,,,,,,,0,0,0,0,0,0,141337602000000,Empty,Exempt,0,0,0,0,141337602000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141337602100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,0,0,141337602100000,Empty,Exempt,0,0,0,0,141337602100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141345400100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,4.94,,,,,,,,,0,0,0,0,0,0,141345400100000,Empty,Exempt,0,0,0,0,141345400100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141420100100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.826,,,,,,,,,0,0,0,0,0,0,141420100100000,Empty,Exempt,0,0,0,0,141420100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141420100200000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.292,,,,,,,,,0,0,0,0,0,0,141420100200000,Empty,Exempt,0,0,0,0,141420100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141445100300000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,8.89,,,,,,,,,0,0,0,0,0,0,141445100300000,Empty,Exempt,0,0,0,0,141445100300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141445200100000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.84,,,,,,,,,0,0,0,0,0,0,141445200100000,Empty,Exempt,0,0,0,0,141445200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141445200400000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.28,,,,,,,,,0,0,0,0,0,0,141445200400000,Empty,Exempt,0,0,0,0,141445200400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141447800400000,,Exempt,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,6.62,,,,,,,,,0,0,0,0,0,0,141447800400000,Empty,Exempt,0,0,0,0,141447800400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141515102100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.2268,,,,,,,,,0,0,0,0,0,0,141515102100000,Empty,Exempt,0,0,0,0,141515102100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141530101100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.85,,,,,,,,,0,0,0,0,0,0,141530101100000,Empty,Exempt,0,0,0,0,141530101100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141615200100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,14.1,,,,,,,,,0,0,0,0,0,0,141615200100000,Empty,Exempt,0,0,0,0,141615200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141625100200000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,45.99,,,,,,,,,0,0,0,0,0,0,141625100200000,Empty,Exempt,0,0,0,0,141625100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141630100100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.8687,,,,,,,,,0,0,0,0,0,0,141630100100000,Empty,Exempt,0,0,0,0,141630100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141630100400000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.45,,,,,,,,,0,0,0,0,0,0,141630100400000,Empty,Exempt,0,0,0,0,141630100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141632600100000,,Exempt,CITY PROPERTY,1111,SHAVER RD NE,CEDAR RAPIDS CITY OF,17.66,,,,,,,,,0,0,0,0,0,0,141632600100000,Empty,Exempt,0,0,0,0,141632600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141632600400000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,4.5,,,,,,,,,0,0,0,0,0,0,141632600400000,Empty,Exempt,0,0,0,0,141632600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141632600600000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.06,,,,,,,,,0,0,0,0,0,0,141632600600000,Empty,Exempt,0,0,0,0,,,,,,,,,
141632600700000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.13,,,,,,,,,0,0,0,0,0,0,141632600700000,Empty,Exempt,0,0,0,0,141632600700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141635100200000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.02,,,,,,,,,0,0,0,0,0,0,141635100200000,Empty,Exempt,0,0,0,0,141635100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141637700100000,,Exempt,CITY PROPERTY,855,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.6741,,,,,,,,,0,0,0,0,0,0,141637700100000,Empty,Exempt,0,0,0,0,141637700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141640100100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,25.67,,,,,,,,,0,0,0,0,0,0,141640100100000,Empty,Exempt,0,0,0,0,141640100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141645600300000,,Exempt,CITY PROPERTY,822,12TH ST NE,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,0,0,141645600300000,NE 146,Residential,16000,53413,0,69413,141645600300000,NE 146,RESIDENTIAL,14000,0,14000,118200,0,132200
141645900100000,,Exempt,CITY PROPERTY,791,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.172,,,,,,,,,0,0,0,0,0,0,141645900100000,NE 146,Exempt,0,0,0,0,141645900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141645900200000,,Exempt,CITY PROPERTY,793,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.069,,,,,,,,,0,0,0,0,0,0,141645900200000,NE 146,Exempt,0,0,0,0,141645900200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141645900300000,,Exempt,CITY PROPERTY,795,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.114,,,,,,,,,0,0,0,0,0,0,141645900300000,NE 146,Residential,17600,53897,0,71497,141645900300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141645900400000,,Exempt,CITY PROPERTY,799,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.119,,,,,,,,,0,0,0,0,0,0,141645900400000,NE 146,Exempt,0,0,0,0,141645900400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141645900500000,,Exempt,CITY PROPERTY,801,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.125,,,,,,,,,0,0,0,0,0,0,141645900500000,NE 146,Exempt,0,0,0,0,141645900500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141645900700000,,Exempt,CITY PROPERTY,813,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.1607,,,,,Shop,1964,1516-01-01,,0,0,0,0,0,0,141645900700000,Empty,Exempt,0,0,0,0,141645900700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141645900800000,,Exempt,CITY PROPERTY,821,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.374,,,,,,,,,0,0,0,0,0,0,141645900800000,NE 146,Residential,25074,52891,0,77965,,,,,,,,,
141645900900000,,Exempt,CITY PROPERTY,825,SHAVER RD NE,CEDAR RAPIDS CITY OF,0.282,,,,,,,,,0,0,0,0,0,0,141645900900000,NE 146,Residential,20563,66452,0,87015,,,,,,,,,
141645901300000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.126,,,,,,,,,0,0,0,0,0,0,141645901300000,Empty,Exempt,0,0,0,0,141645901300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141715300100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,29.73,,,,,,,,,0,0,0,0,0,0,141715300100000,Empty,Exempt,0,0,0,0,141715300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141717800200000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,6.5,,,,,,,,,0,0,0,0,0,0,141717800200000,Empty,Exempt,0,0,0,0,141717800200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141720300100000,,Exempt,CITY PROPERTY,100,J AVE NE,CEDAR RAPIDS CITY OF,2.5,,,,,,,,,0,0,0,0,0,0,141720300100000,Empty,Exempt,0,0,0,0,141720300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141722600100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,15.0,,,,,,,,,0,0,0,0,0,0,141722600100000,Empty,Exempt,0,0,0,0,141722600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141725100400000,,Exempt,CITY PROPERTY,2510,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.467,,,,,,,,,0,0,0,0,0,0,141725100400000,NW 301,Residential,33303,62851,0,96154,141725100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141725100500000,,Exempt,CITY PROPERTY,2335,16TH ST NW,CEDAR RAPIDS CITY OF,0.397,,,,,,,,,0,0,0,0,0,0,141725100500000,NW 301,Residential,28620,119598,0,148218,141725100500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141725101200000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,6.41,,,,,,,,,0,0,0,0,0,0,141725101200000,Empty,Exempt,0,0,0,0,141725101200000,NW 301,RESIDENTIAL,87100,0,87100,0,0,87100
141725200100000,,Exempt,CITY PROPERTY,2514,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.429,,,,,,,,,0,0,0,0,0,0,141725200100000,NW 301,Residential,46382,106330,0,152712,141725200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141725200200000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,13.91,,,,,,,,,0,0,0,0,0,0,141725200200000,Empty,Exempt,0,0,0,0,141725200200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141727600200000,,Exempt,CITY PROPERTY,2400,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.249,,,,,,,,,0,0,0,0,0,0,141727600200000,NW 301,Residential,34815,93034,0,127849,141727600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141730100100000,,Exempt,CITY PROPERTY,1876,ELLIS LN NW,CEDAR RAPIDS CITY OF,156.68,,,,,,,,,0,0,0,0,0,0,141730100100000,Empty,Exempt,0,0,0,0,141730100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141732600100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,22.2,,,,,,,,,0,0,0,0,0,0,141732600100000,Empty,Exempt,0,0,0,0,141732600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141740200200000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,47.2,,,,,,,,,0,0,0,0,0,0,141740200200000,Empty,Exempt,0,0,0,0,141740200200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745100300000,,Exempt,CITY PROPERTY,1919,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.168,,,,,,,,,0,0,0,0,0,0,141745100300000,NW 310,Residential,48925,55618,0,104543,141745100300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745100400000,,Exempt,CITY PROPERTY,1915,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.256,,,,,,,,,0,0,0,0,0,0,141745100400000,NW 310,Residential,51940,74825,0,126765,141745100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745100500000,JACK HENRY SALON & SPA,Exempt,CITY PROPERTY,1895,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.793,,,,,Beauty / Barber Shop,1963,1205-01-01,,0,0,0,0,0,0,141745100500000,COMM NW,Commercial,214110,0,297744,511854,141745100500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745200100000,,Exempt,CITY PROPERTY,1884,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.148,,,,,,,,,0,0,0,0,0,0,141745200100000,NW 310,Residential,23976,39043,0,63019,141745200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745200200000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.134,,,,,,,,,0,0,0,0,0,0,141745200200000,NW 310,Residential,25808,0,0,25808,141745200200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745200400000,,Exempt,CITY PROPERTY,1880,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.218,,,,,,,,,0,0,0,0,0,0,141745200400000,NW 310,Residential,24725,92641,0,117366,141745200400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745200700000,,Exempt,CITY PROPERTY,1861,8TH ST NW,CEDAR RAPIDS CITY OF,0.192,,,,,,,,,0,0,0,0,0,0,141745200700000,NW 310,Residential,28635,69220,0,97855,141745200700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745200800000,,Exempt,CITY PROPERTY,1857,8TH ST NW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,,0,0,0,0,0,0,141745200800000,NW 310,Residential,19090,49521,0,68611,141745200800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745200900000,,Exempt,CITY PROPERTY,1847,8TH ST NW,CEDAR RAPIDS CITY OF,0.116,Detached Structures Only,,2010-01-01,,,,,,0,0,0,0,0,0,141745200900000,NW 310,Residential,23000,45315,0,68315,141745200900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745201000000,,Exempt,CITY PROPERTY,1845,8TH ST NW,CEDAR RAPIDS CITY OF,0.093,,,,,,,,,0,0,0,0,0,0,141745201000000,NW 310,Residential,18400,44634,0,63034,141745201000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745201100000,,Exempt,CITY PROPERTY,1837,8TH ST NW,CEDAR RAPIDS CITY OF,0.1,Detached Structures Only,,2010-01-01,,,,,,0,0,0,0,0,0,141745201100000,NW 310,Residential,19780,58650,0,78430,141745201100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745201200000,,Exempt,CITY PROPERTY,1833,8TH ST NW,CEDAR RAPIDS CITY OF,0.151,,,,,,,,,0,0,0,0,0,0,141745201200000,NW 310,Residential,25415,65368,0,90783,141745201200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
141745201400000,,Exempt,CITY PROPERTY,1832,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.297,,,,,,,,,0,0,0,0,0,0,141745201400000,NW 310,Residential,23547,39490,0,63037,141745201400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
